gamelog_url,player_id
/players/b/brewero01/gamelog/1986,brewero01
/players/b/brewero01/gamelog/1979,brewero01
/players/b/brewero01/gamelog/1983,brewero01
/players/w/willijo03/gamelog/2012,willijo03
/players/k/kingji01/gamelog/1967,kingji01
/players/k/kingji01/gamelog/1965,kingji01
/players/k/kingji01/gamelog/1968,kingji01
/players/k/kingji01/gamelog/1969,kingji01
/players/k/kingji01/gamelog/1966,kingji01
/players/k/kingji01/gamelog/1971,kingji01
/players/k/kingji01/gamelog/1970,kingji01
/players/k/kingji01/gamelog/1973,kingji01
/players/k/kingji01/gamelog/1964,kingji01
/players/k/kingji01/gamelog/1972,kingji01
/players/t/toupaax01/gamelog/2016,toupaax01
/players/t/toupaax01/gamelog/2021,toupaax01
/players/t/toupaax01/gamelog/2017,toupaax01
/players/k/kennejo01/gamelog/1971,kennejo01
/players/k/kennejo01/gamelog/1971/aba,kennejo01
/players/k/kennejo01/gamelog/1969,kennejo01
/players/k/kennejo01/gamelog/1970,kennejo01
/players/b/butchdo01/gamelog/1966,butchdo01
/players/b/butchdo01/gamelog/1962,butchdo01
/players/b/butchdo01/gamelog/1965,butchdo01
/players/b/butchdo01/gamelog/1963,butchdo01
/players/b/butchdo01/gamelog/1964,butchdo01
/players/k/kingto01/gamelog/1947,kingto01
/players/a/addisra01/gamelog/1993,addisra01
/players/a/addisra01/gamelog/1995,addisra01
/players/a/addisra01/gamelog/1992,addisra01
/players/a/addisra01/gamelog/1987,addisra01
/players/a/addisra01/gamelog/1997,addisra01
/players/a/addisra01/gamelog/1996,addisra01
/players/e/edeyza01/gamelog/2025,edeyza01
/players/n/nunnke01/gamelog/2021,nunnke01
/players/n/nunnke01/gamelog/2023,nunnke01
/players/n/nunnke01/gamelog/2020,nunnke01
/players/r/roberan03/gamelog/2016,roberan03
/players/r/roberan03/gamelog/2015,roberan03
/players/r/roberan03/gamelog/2017,roberan03
