Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,% of FGA by Distance,% of FGA by Distance.1,% of FGA by Distance.2,% of FGA by Distance.3,% of FGA by Distance.4,% of FGA by Distance.5,FG% by Distance,FG% by Distance.1,FG% by Distance.2,FG% by Distance.3,FG% by Distance.4,FG% by Distance.5,% of FG Ast'd,% of FG Ast'd.1,Dunks,Dunks.1,Corner 3s,Corner 3s.1,Heaves,Heaves.1,Unnamed: 31,player_id,Unnamed: 22,Unnamed: 27,Unnamed: 19,Unnamed: 24,Unnamed: 21,Unnamed: 25,Unnamed: 28,Unnamed: 12,Unnamed: 20,Unnamed: 17,Unnamed: 23,Unnamed: 29,Unnamed: 30,Unnamed: 26,Unnamed: 18
2015-16,22,DET,NBA,SG,4,4,161,.440,17.2,.460,.160,.120,.080,.100,.540,.435,.625,.167,.500,.400,.444,.700,.917,.040,2,.333,.556,0,0,,caldwke01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caldwke01,,,,,,,,,,,,,,,
2019-20,26,LAL,NBA,SG,21,21,608,.418,18.3,.370,.164,.069,.058,.079,.630,.486,.677,.385,.273,.333,.378,.824,.978,.026,4,.487,.466,0,0,,caldwke01,,,,,,,,,,,,,,,
2020-21,27,LAL,NBA,SG,5,5,146,.379,19.1,.345,.207,.000,.000,.138,.655,.700,1.000,,,.250,.211,.429,1.000,.000,0,.421,.250,0,0,,caldwke01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caldwke01,,,,,,,,,,,,,,,
2022-23,29,DEN,NBA,SG,20,20,671,.457,18.1,.432,.130,.117,.080,.105,.568,.557,.667,.316,.615,.647,.380,.846,.943,.006,1,.326,.467,0,0,,caldwke01,,,,,,,,,,,,,,,
2023-24,30,DEN,NBA,SG,12,12,420,.395,19.5,.360,.093,.070,.093,.105,.640,.516,.750,.167,.625,.444,.327,.625,1.000,.035,3,.436,.417,0,0,,caldwke01,,,,,,,,,,,,,,,
2024-25,31,ORL,NBA,SG,5,5,163,.267,23.0,.233,.033,.033,.000,.167,.767,.286,.000,.000,,.400,.261,.500,1.000,.000,0,.348,.250,0,0,,caldwke01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,jonesda02,,,,,,,,,,,,,,,
2004-05,24,MEM,NBA,SG,3,0,71,.381,11.0,.762,.333,.190,.095,.143,.238,.313,.286,.500,.000,.333,.600,.200,1.000,.095,2,.000,,0,0,,jonesda02,,,,,,,,,,,,,,,
2005-06,25,MEM,NBA,SF,4,0,46,.714,2.5,1.000,.857,.000,.000,.143,.000,.714,.667,,,1.000,,.400,,.143,1,,,0,0,,jonesda02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonesda02,,,,,,,,,,,,,,,
2008-09,28,DEN,NBA,SG,16,16,280,.481,8.6,.848,.519,.101,.038,.190,.152,.522,.585,.250,.333,.533,.250,.600,1.000,.152,10,.917,.273,1,0,,jonesda02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonesda02,,,,,,,,,,,,,,,
2010-11,30,IND,NBA,SG,3,0,50,.450,9.5,.850,.350,.300,.050,.150,.150,.529,.571,.500,1.000,.333,.000,.111,,.000,0,.667,.000,0,0,,jonesda02,,,,,,,,,,,,,,,
2011-12,31,IND,NBA,SF,7,0,58,.222,15.9,.500,.167,.222,.000,.111,.500,.222,.333,.250,,.000,.222,.500,1.000,.056,1,.778,.286,0,0,,jonesda02,,,,,,,,,,,,,,,
2012-13,32,ATL,NBA,SF,5,0,19,.250,10.1,1.000,.250,.250,.000,.500,.000,.250,1.000,.000,,.000,,.000,,.000,0,,,0,0,,jonesda02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonesda02,,,,,,,,,,,,,,,
2014-15,34,LAC,NBA,SF,11,0,18,1.000,1.4,1.000,1.000,.000,.000,.000,.000,1.000,1.000,,,,,1.000,,.500,1,,,0,0,,jonesda02,,,,,,,,,,,,,,,
2015-16,35,CLE,NBA,SF,15,0,50,.462,12.2,.769,.308,.154,.077,.231,.231,.500,.750,1.000,.000,.000,.333,.400,1.000,.000,0,1.000,.333,0,0,,jonesda02,,,,,,,,,,,,,,,
2016-17,36,CLE,NBA,SF,10,0,33,.500,8.2,.800,.400,.300,.100,.000,.200,.500,.500,.333,1.000,,.500,.250,1.000,.100,1,.500,.000,0,0,,jonesda02,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,,,Att.,Md.,,aytonde01,,%3PA,,,,,,,,,,,Awards,,
2020-21,22,PHO,NBA,C,22,22,801,.658,4.6,1.000,.551,.312,.098,.038,.000,.658,.775,.534,.609,.111,,.838,,.184,41,,,0,0,,aytonde01,,,,,,,,,,,,,,,
2021-22,23,PHO,NBA,C,13,13,397,.640,7.7,.976,.323,.323,.250,.079,.024,.644,.792,.585,.537,.615,.500,.777,1.000,.104,17,,,0,0,,aytonde01,,.000,,,,,,,,,,,,,
2022-23,24,PHO,NBA,C,10,10,319,.550,7.6,1.000,.243,.432,.261,.063,.000,.550,.741,.521,.448,.429,,.820,,.162,15,,,0,0,,aytonde01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,kanteen01,,,,,,,,,,,,,,,
2011-12,19,UTA,NBA,C,4,0,43,.438,3.7,1.000,.625,.313,.063,.000,.000,.438,.400,.600,.000,,,.429,,.063,1,,,0,0,,kanteen01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kanteen01,,,,,,,,,,,,,,,
2015-16,23,OKC,NBA,C,18,0,323,.551,7.2,.881,.508,.195,.085,.093,.119,.606,.733,.478,.400,.364,.143,.587,1.000,.042,3,.929,.154,0,0,,kanteen01,,,,,,,,,,,,,,,
2016-17,24,OKC,NBA,C,5,0,45,.385,5.4,1.000,.538,.269,.077,.115,.000,.385,.571,.286,.000,.000,,.600,,.115,3,,,0,0,,kanteen01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kanteen01,,,,,,,,,,,,,,,
2018-19,26,POR,NBA,C,16,14,461,.514,4.9,.973,.651,.158,.103,.062,.027,.521,.579,.348,.467,.444,.250,.541,1.000,.014,2,.000,,0,0,,kanteen01,,,,,,,,,,,,,,,
2019-20,27,BOS,NBA,C,11,0,102,.524,4.9,.976,.571,.286,.048,.071,.024,.512,.583,.417,.000,.667,1.000,.571,1.000,.024,1,.000,,0,0,,kanteen01,,,,,,,,,,,,,,,
2020-21,28,POR,NBA,C,5,0,56,.500,3.2,1.000,.500,.500,.000,.000,.000,.500,.250,.750,,,,.500,,.000,0,,,0,0,,kanteen01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,powelno01,,,,,,,,,,,,,,,
2015-16,22,TOR,NBA,SG,18,3,206,.386,13.7,.629,.314,.129,.043,.143,.371,.455,.455,.556,.667,.300,.269,.300,1.000,.043,3,.423,.364,0,0,,powelno01,,,,,,,,,,,,,,,
2016-17,23,TOR,NBA,SG,9,5,227,.427,12.3,.585,.415,.110,.012,.049,.415,.417,.471,.333,.000,.250,.441,.650,.933,.085,5,.500,.529,0,0,,powelno01,,,,,,,,,,,,,,,
2017-18,24,TOR,NBA,SG,6,0,40,.286,12.9,.500,.500,.000,.000,.000,.500,.429,.429,,,,.143,.667,1.000,.000,0,.429,.333,0,0,,powelno01,,,,,,,,,,,,,,,
2018-19,25,TOR,NBA,SG,23,0,366,.444,15.8,.508,.310,.079,.016,.103,.492,.500,.667,.200,.500,.231,.387,.688,.833,.071,9,.355,.455,1,0,,powelno01,,,,,,,,,,,,,,,
2019-20,26,TOR,NBA,SG,11,0,273,.490,15.6,.500,.288,.135,.038,.038,.500,.558,.733,.286,.500,.250,.423,.655,.864,.077,8,.192,.600,0,0,,powelno01,,,,,,,,,,,,,,,
2020-21,27,POR,NBA,SF,6,6,216,.500,12.5,.658,.316,.184,.053,.105,.342,.560,.708,.500,.500,.250,.385,.571,1.000,.092,5,.538,.357,0,0,,powelno01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,powelno01,,,,,,,,,,,,,,,
2022-23,29,LAC,NBA,SG,5,3,167,.474,15.4,.579,.171,.237,.092,.079,.421,.523,.692,.500,.286,.500,.406,.391,.692,.013,1,.219,.000,1,0,,powelno01,,,,,,,,,,,,,,,
2023-24,30,LAC,NBA,SG,6,0,179,.426,15.6,.525,.213,.164,.098,.049,.475,.406,.308,.400,.500,.667,.448,.769,1.000,.016,1,.207,.333,0,0,,powelno01,,,,,,,,,,,,,,,
2024-25,31,LAC,NBA,SG,7,7,238,.472,14.8,.551,.169,.270,.101,.011,.449,.571,.733,.500,.444,1.000,.350,.607,.857,.045,4,.275,.364,0,0,,powelno01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,,,Att.,Md.,,mcadoja01,,%3PA,,,,,,,,,,,Awards,,
2014-15,22,GSW,NBA,PF,5,0,10,.667,2.7,1.000,.333,.667,.000,.000,.000,.667,1.000,.500,,,,1.000,,.333,1,,,0,0,,mcadoja01,,,,,,,,,,,,,,,
2015-16,23,GSW,NBA,PF,8,0,38,.500,2.8,1.000,.750,.250,.000,.000,.000,.500,.667,.000,,,,1.000,,.500,2,,,0,0,,mcadoja01,,,,,,,,,,,,,,,
2016-17,24,GSW,NBA,PF,13,0,56,.529,11.9,.706,.353,.118,.118,.118,.294,.583,.833,.500,.500,.000,.400,.571,1.000,.235,3,,,0,0,,mcadoja01,,.000,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,3P,,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,,dunnkr01,,,,,,,,,,,,,Awards,,
2020-21,26,ATL,NBA,PG,5,0,33,.200,12.9,.800,.000,.400,.400,.000,.200,.250,,.000,.500,.000,,.000,,.000,0,.000,,0,0,,dunnkr01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dunnkr01,,,,,,,,,,,,,,,
2024-25,30,LAC,NBA,PG,7,6,153,.386,17.4,.364,.159,.159,.045,.000,.636,.438,.714,.286,.000,.357,,1.000,1.000,.023,1,.500,.286,0,0,,dunnkr01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,toppiob01,,,,,,,,,,,,,,,
2020-21,22,NYK,NBA,PF,5,0,65,.522,11.5,.609,.435,.130,.000,.043,.391,.643,.700,.667,,.000,.333,.778,1.000,.174,4,.556,.200,0,0,,toppiob01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toppiob01,,,,,,,,,,,,,,,
2022-23,24,NYK,NBA,PF,11,1,175,.429,17.0,.386,.243,.057,.057,.029,.614,.630,.765,.500,.250,.500,.302,.882,.923,.114,8,.512,.364,0,0,,toppiob01,,,,,,,,,,,,,,,
2023-24,25,IND,NBA,PF,17,0,343,.541,13.5,.585,.311,.200,.037,.037,.415,.671,.762,.556,.600,.600,.357,.887,.900,.119,15,.321,.333,1,0,,toppiob01,,,,,,,,,,,,,,,
2024-25,26,IND,NBA,PF,16,0,273,.505,12.7,.607,.318,.224,.065,.000,.393,.646,.676,.708,.286,,.286,.738,1.000,.140,14,.333,.429,1,0,,toppiob01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,3P,,,,,%FGA,#,%3PA,3P%,Att.,Md.,,clarkja02,,,,,2P,,Awards,,,,,,,,
2024-25,23,MIN,NBA,SG,5,0,28,.800,7.2,.800,.400,.400,.000,.000,.200,1.000,1.000,1.000,.000,,,,,.000,0,1.000,.000,0,0,,clarkja02,,,,,.500,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,3P,,,,,%FGA,#,,,Att.,Md.,,datomlu01,,Awards,,%3PA,2P,,,,,,,,,,
2014-15,27,BOS,NBA,SF,3,0,14,.333,12.1,.667,.167,.500,.000,.000,.333,.500,1.000,.333,.000,,,,,.000,0,,,0,0,,datomlu01,,,,.000,1.000,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,culveja01,,,,,,,,,,,2P,Awards,,%3PA,
2021-22,22,MEM,NBA,SG,3,0,22,.300,11.9,.800,.100,.400,.200,.100,.200,.375,1.000,.500,.000,.000,.000,,,.100,1,,,0,0,,culveja01,,,,,,,,,,,.333,,,.000,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,gilgesh01,,,,,,,,,,,,,,,
2018-19,20,LAC,NBA,PG,6,6,173,.467,14.1,.700,.250,.133,.167,.150,.300,.452,.600,.125,.400,.556,.500,.421,1.000,.017,1,.111,.500,1,0,,gilgesh01,,,,,,,,,,,,,,,
2019-20,21,OKC,NBA,SG,7,7,279,.433,15.0,.611,.211,.222,.122,.056,.389,.455,.474,.450,.455,.400,.400,.320,.357,.011,1,.171,.667,1,0,,gilgesh01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gilgesh01,,,,,,,,,,,,,,,
2023-24,25,OKC,NBA,PG,10,10,399,.496,12.1,.835,.201,.205,.317,.112,.165,.508,.622,.326,.592,.400,.432,.137,.250,.009,2,.189,.286,0,0,,gilgesh01,,,,,,,,,,,,,,,
2024-25,26,OKC,NBA,PG,16,16,584,.471,13.3,.769,.208,.165,.266,.130,.231,.523,.625,.474,.533,.400,.300,.137,.125,.032,10,.013,.000,1,0,,gilgesh01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,embiijo01,,,,,,,,,,,,,,,
2017-18,23,PHI,NBA,C,8,8,278,.435,10.2,.790,.297,.261,.203,.029,.210,.477,.707,.278,.429,.250,.276,.481,.875,.109,13,.069,.500,0,0,,embiijo01,,,,,,,,,,,,,,,
2018-19,24,PHI,NBA,C,11,11,334,.428,11.0,.755,.358,.189,.170,.038,.245,.467,.632,.367,.333,.000,.308,.661,1.000,.063,10,.000,,0,0,,embiijo01,,,,,,,,,,,,,,,
2019-20,25,PHI,NBA,C,4,4,145,.459,13.6,.784,.203,.162,.230,.189,.216,.517,.667,.417,.471,.500,.250,.633,.750,.027,2,.000,,0,0,,embiijo01,,,,,,,,,,,,,,,
2020-21,26,PHI,NBA,C,11,11,357,.513,12.9,.792,.178,.228,.249,.137,.208,.545,.800,.578,.388,.444,.390,.353,1.000,.046,8,.000,,0,0,,embiijo01,,,,,,,,,,,,,,,
2021-22,27,PHI,NBA,C,10,10,385,.484,11.7,.795,.292,.186,.193,.124,.205,.555,.830,.400,.355,.450,.212,.563,.857,.056,9,.091,.333,0,0,,embiijo01,,,,,,,,,,,,,,,
2022-23,28,PHI,NBA,C,9,9,336,.431,12.1,.817,.255,.222,.190,.150,.183,.488,.718,.353,.345,.478,.179,.475,.800,.026,4,.036,.000,1,0,,embiijo01,,,,,,,,,,,,,,,
2023-24,29,PHI,NBA,C,6,6,248,.444,14.8,.707,.203,.158,.165,.180,.293,.489,.519,.381,.545,.500,.333,.565,1.000,.015,2,.051,.000,2,0,,embiijo01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,3-10,3P,,,,,,%FGA,#,%3PA,3P%,Att.,Md.,,furphjo01,,,,,,,,,,,,,,Awards,
2024-25,20,IND,NBA,SG,7,0,23,.000,17.3,.333,.000,.333,.000,.000,.667,.000,.000,.000,,,,,,.000,0,1.000,.000,0,0,,furphjo01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,easonta01,,,,,,,,,,,,,,,
2024-25,23,HOU,NBA,PF,7,0,132,.477,13.1,.568,.318,.159,.068,.023,.432,.560,.714,.429,.333,.000,.368,.500,1.000,.068,2,.526,.300,0,0,,easonta01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,,,,,%FGA,#,,,Att.,Md.,,westma01,,,,,2P,,,,,,,,,Awards,
1997-98,37,IND,NBA,C,4,0,11,.500,5.5,1.000,.000,1.000,.000,.000,.000,.500,,.500,,,,,,.000,0,,,0,0,,westma01,,,,,.000,,,,,,,,,,
1998-99,38,ATL,NBA,C,9,0,68,.300,8.3,1.000,.500,.400,.100,.000,.000,.300,.400,.250,.000,,,,,.000,0,,,0,0,,westma01,,,,,.667,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,snower01,,,,,,,,,,,,,,,
1996-97,23,SEA,NBA,PG,8,0,48,.455,14.7,.636,.273,.091,.182,.091,.364,.429,.667,.000,.000,1.000,.500,1.000,.500,.091,1,.000,,0,0,,snower01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snower01,,,,,,,,,,,,,,,
1998-99,25,PHI,NBA,PG,8,8,306,.420,12.7,.852,.170,.227,.273,.182,.148,.453,.600,.400,.458,.375,.231,.324,1.000,.000,0,.308,.500,0,0,,snower01,,,,,,,,,,,,,,,
1999-00,26,PHI,NBA,PG,5,4,138,.484,17.3,.871,.065,.000,.258,.548,.129,.444,.000,,.375,.529,.750,.583,1.000,.000,0,.000,,0,0,,snower01,,,,,,,,,,,,,,,
2000-01,27,PHI,NBA,PG,23,9,717,.414,11.6,.967,.195,.162,.338,.271,.033,.429,.561,.147,.535,.368,.000,.678,,.005,0,.143,.000,0,0,,snower01,,,,,,,,,,,,,,,
2001-02,28,PHI,NBA,PG,5,5,171,.321,14.3,.893,.125,.125,.161,.482,.107,.340,.286,.429,.444,.296,.167,.588,1.000,.000,0,.333,.500,0,0,,snower01,,,,,,,,,,,,,,,
2002-03,29,PHI,NBA,PG,12,12,415,.422,13.0,.902,.245,.098,.196,.363,.098,.457,.560,.200,.300,.541,.100,.643,1.000,.000,0,.100,.000,0,0,,snower01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snower01,,,,,,,,,,,,,,,
2005-06,32,CLE,NBA,PG,13,13,408,.421,10.2,.987,.408,.026,.237,.316,.013,.427,.516,.000,.278,.458,.000,.563,,.000,0,.000,,0,0,,snower01,,,,,,,,,,,,,,,
2006-07,33,CLE,NBA,PG,19,0,244,.316,12.0,.921,.342,.132,.211,.237,.079,.343,.308,.200,.250,.556,.000,.667,,.000,0,.000,,1,0,,snower01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,pippesc01,,,,,,,,,,,,,,,
1996-97,31,CHI,NBA,SF,19,19,753,.417,14.8,.634,.285,.113,.149,.087,.366,.459,.557,.429,.391,.296,.345,.544,.590,.065,19,.124,.357,1,0,,pippesc01,,,,,,,,,,,,,,,
1997-98,32,CHI,NBA,SF,21,21,836,.415,13.3,.731,.310,.170,.116,.136,.269,.484,.648,.400,.353,.325,.228,.558,.667,.054,15,.101,.500,0,0,,pippesc01,,,,,,,,,,,,,,,
1998-99,33,HOU,NBA,SF,4,4,172,.329,15.6,.686,.214,.214,.114,.143,.314,.354,.533,.133,.250,.500,.273,.294,1.000,.043,3,.273,.500,2,0,,pippesc01,,,,,,,,,,,,,,,
1999-00,34,POR,NBA,SF,16,16,614,.419,15.1,.646,.298,.121,.061,.167,.354,.484,.627,.542,.250,.273,.300,.371,.810,.076,12,.286,.350,0,0,,pippesc01,,,,,,,,,,,,,,,
2000-01,35,POR,NBA,SF,3,3,117,.421,16.4,.553,.184,.132,.026,.211,.447,.619,.571,.600,1.000,.625,.176,.231,.667,.000,0,.235,.250,0,0,,pippesc01,,,,,,,,,,,,,,,
2001-02,36,POR,NBA,SF,3,3,99,.462,12.9,.718,.282,.103,.154,.179,.282,.429,.636,.250,.333,.286,.545,.750,.833,.051,1,.364,.500,0,0,,pippesc01,,,,,,,,,,,,,,,
2002-03,37,POR,NBA,SF,4,1,75,.409,15.6,.591,.136,.227,.091,.136,.409,.462,1.000,.200,.500,.333,.333,.667,.667,.045,1,.222,.500,0,0,,pippesc01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,3-10,16-3P,3P,,,,,%FGA,#,,,Att.,Md.,,vaughra01,,Awards,,%3PA,3P,,,,,,,,,,
2016-17,20,MIL,NBA,SG,3,0,10,.500,19.2,.500,.000,.250,.000,.250,.500,.000,.000,.000,1.000,,,,,.000,0,,,0,0,,vaughra01,,,,.000,1.000,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,morrima02,,,,,,,,,,,,,,,
2016-17,27,WAS,NBA,PF,13,13,373,.407,13.2,.738,.221,.200,.159,.152,.262,.421,.563,.310,.391,.409,.368,.667,.929,.062,8,.263,.400,1,0,,morrima02,,,,,,,,,,,,,,,
2017-18,28,WAS,NBA,PF,6,6,181,.490,11.6,.755,.286,.163,.224,.082,.245,.595,.643,.875,.455,.250,.167,.591,1.000,.082,4,.333,.250,0,0,,morrima02,,,,,,,,,,,,,,,
2018-19,29,OKC,NBA,PF,5,0,59,.313,14.6,.563,.250,.125,.125,.063,.438,.333,.250,.500,.500,.000,.286,.667,1.000,.063,1,.286,.000,0,0,,morrima02,,,,,,,,,,,,,,,
2019-20,30,LAL,NBA,PF,21,2,385,.449,19.0,.296,.153,.102,.020,.020,.704,.517,.667,.400,.500,.000,.420,.867,1.000,.061,5,.377,.423,0,0,,morrima02,,,,,,,,,,,,,,,
2020-21,31,LAL,NBA,PF,4,1,38,.222,14.9,.556,.000,.444,.111,.000,.444,.200,,.250,.000,,.250,1.000,1.000,.000,0,.000,,0,0,,morrima02,,,,,,,,,,,,,,,
2021-22,32,MIA,NBA,PF,1,0,3,.000,14.7,1.000,.000,.000,1.000,.000,.000,.000,,,.000,,,,,.000,0,,,0,0,,morrima02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,morrima02,,,,,,,,,,,,,,,
2023-24,34,DAL,NBA,PF,1,0,12,.200,21.6,.400,.000,.000,.000,.400,.600,.000,,,,.000,.333,,1.000,.000,0,.667,.500,0,0,,morrima02,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,10-16,3P,,,,,,%FGA,#,,,Att.,Md.,,waltere01,%3PA,,,,,Awards,,,,,,,,,
1998-99,28,MIA,NBA,SG,3,0,13,.000,20.7,.333,.000,.000,.333,.000,.667,.000,.000,.000,,,,,,.000,0,,,0,0,,waltere01,.000,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,%3PA,3P%,Att.,Md.,,onealje01,,,,,,,,,,,2P,,Awards,,
1996-97,18,POR,NBA,PF,2,0,4,.000,18.0,.500,.500,.000,.000,.000,.500,.000,.000,,,,.000,,,.000,0,.000,,0,0,,onealje01,,,,,,,,,,,,,,,
1997-98,19,POR,NBA,PF,1,0,3,.000,12.0,.667,.667,.000,.000,.000,.333,.000,.000,,,,.000,,,.000,0,.000,,0,0,,onealje01,,,,,,,,,,,,,,,
1998-99,20,POR,NBA,PF,9,0,55,.400,9.3,1.000,.800,.100,.000,.100,.000,.400,.375,1.000,,.000,,,,.400,2,,,0,0,,onealje01,,,,,,,,,,,.500,,,,
1999-00,21,POR,NBA,C,8,0,38,.273,8.6,1.000,.273,.545,.091,.091,.000,.273,.667,.167,.000,.000,,,,.000,0,,,0,0,,onealje01,,,,,,,,,,,.667,,,,
2000-01,22,IND,NBA,C,4,4,157,.436,8.4,.974,.231,.385,.256,.103,.026,.447,1.000,.333,.100,.500,.000,,,.077,3,.000,,0,0,,onealje01,,,,,,,,,,,.471,,,,
2001-02,23,IND,NBA,PF,5,5,192,.447,9.2,.987,.224,.289,.355,.118,.013,.453,.647,.455,.407,.222,.000,,,.118,8,1.000,.000,0,0,,onealje01,,,,,,,,,,,.471,,,,
2002-03,24,IND,NBA,PF,6,6,272,.467,7.9,.967,.337,.272,.261,.098,.033,.483,.677,.520,.333,.111,.000,,,.120,10,.000,,0,0,,onealje01,,,,,,,,,,,.628,,,,
2003-04,25,IND,NBA,PF,16,16,604,.423,9.7,.985,.228,.279,.272,.206,.015,.429,.661,.382,.351,.339,.000,,,.051,14,.500,.000,0,0,,onealje01,,,,,,,,,,,.687,,,,
2004-05,26,IND,NBA,PF,13,13,476,.365,9.2,.986,.270,.251,.308,.156,.014,.370,.509,.208,.415,.303,.000,,,.057,12,.000,,0,0,,onealje01,,,,,,,,,,,.688,,,,
2005-06,27,IND,NBA,PF,6,6,216,.524,8.9,.976,.321,.226,.286,.143,.024,.537,.519,.632,.500,.500,.000,,,.071,6,.500,.000,0,0,,onealje01,,,,,,,,,,,.659,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onealje01,,,,,,,,,,,,,,,
