Date,Team,Unnamed: 3,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,player_id
2025-04-13,MIA,,WAS,"L, 118-119",*,41,17,25,0.68,2,6,0.333,5,7,0.714,1,9,10,7,0,0,3,2,41,34.0,-4.0,jaqueja01
2025-04-11,MIA,@,NOP,"W, 153-104",,14,5,6,0.833,1,1,1.0,0,0,,2,3,5,5,1,0,1,1,11,14.2,14.0,jaqueja01
2025-05-31,NYK,@,IND,"L, 108-125",,2,0,0,,0,0,,0,2,0.0,0,0,0,0,0,0,0,0,0,-0.8,4.0,hukpoar01
2025-05-29,NYK,,IND,"W, 111-94",,1,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0.0,hukpoar01
2025-05-10,NYK,,BOS,"L, 93-115",,2,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,0,0,2,2.3,4.0,hukpoar01
2025-02-26,NYK,,PHI,"W, 110-105",*,16,4,5,0.8,0,0,,0,0,,2,0,2,0,0,1,3,3,8,4.0,1.0,hukpoar01
2025-02-21,NYK,@,CLE,"L, 105-142",,19,2,2,1.0,0,0,,0,2,0.0,1,1,2,3,1,1,2,4,4,3.8,-16.0,hukpoar01
2025-05-01,DET,,NYK,"L, 113-116",,8,0,0,,0,0,,2,2,1.0,0,1,1,1,0,0,0,5,2,1.0,3.0,reedpa01
2025-04-29,DET,@,NYK,"W, 106-103",,11,0,1,0.0,0,0,,0,0,,1,0,1,0,4,0,2,1,0,1.6,-10.0,reedpa01
2025-04-27,DET,,NYK,"L, 93-94",,8,1,2,0.5,0,0,,0,0,,2,2,4,0,0,1,0,1,2,3.3,8.0,reedpa01
2025-04-24,DET,,NYK,"L, 116-118",,16,1,1,1.0,0,0,,2,4,0.5,3,5,8,0,0,1,1,0,4,6.2,-5.0,reedpa01
2025-04-21,DET,@,NYK,"W, 100-94",,11,3,4,0.75,0,0,,0,0,,1,0,1,0,1,1,2,1,6,4.4,13.0,reedpa01
2025-05-03,LAC,@,DEN,"L, 101-120",*,35,2,8,0.25,1,4,0.25,2,2,1.0,0,5,5,13,2,1,2,0,7,13.5,-29.0,hardeja01
2025-05-01,LAC,,DEN,"W, 111-105",*,47,10,20,0.5,3,8,0.375,5,5,1.0,1,5,6,8,2,1,4,3,28,23.3,2.0,hardeja01
2025-04-29,LAC,@,DEN,"L, 115-131",*,35,3,9,0.333,0,2,0.0,5,8,0.625,1,7,8,5,2,0,4,4,11,7.4,-16.0,hardeja01
2025-04-26,LAC,,DEN,"L, 99-101",*,43,5,11,0.455,1,2,0.5,4,6,0.667,0,4,4,11,2,2,4,3,15,15.6,-4.0,hardeja01
2025-04-24,LAC,,DEN,"W, 117-83",*,34,6,14,0.429,3,8,0.375,5,6,0.833,2,4,6,9,0,0,1,0,20,20.1,25.0,hardeja01
2025-03-29,SAC,@,ORL,"L, 91-121",,2,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1.0,crawfis01
2025-03-27,SAC,,POR,"W, 128-107",,2,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,0,0,0,0.0,0.0,crawfis01
2025-03-25,SAC,,OKC,"L, 105-121",,2,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,9.0,crawfis01
2025-03-24,SAC,,BOS,"L, 95-113",,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,crawfis01
2025-03-17,SAC,,MEM,"W, 132-122",,0,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,0,1,1,0.2,2.0,crawfis01
2025-04-28,MIA,,CLE,"L, 83-138",*,31,1,10,0.1,1,9,0.111,1,2,0.5,0,1,1,1,0,0,1,3,4,-4.2,-44.0,herroty01
2025-04-26,MIA,,CLE,"L, 87-124",*,37,5,13,0.385,1,3,0.333,2,2,1.0,0,4,4,3,1,0,3,2,13,6.4,-26.0,herroty01
2025-04-23,MIA,@,CLE,"L, 112-121",*,40,14,24,0.583,4,11,0.364,1,2,0.5,0,6,6,5,0,0,2,3,33,23.5,1.0,herroty01
2025-04-20,MIA,@,CLE,"L, 100-121",*,37,7,18,0.389,3,6,0.5,4,4,1.0,0,3,3,2,1,0,3,4,21,9.9,-18.0,herroty01
2025-04-11,MIA,@,NOP,"W, 153-104",*,22,7,10,0.7,2,3,0.667,6,6,1.0,1,3,4,4,1,0,1,0,22,22.2,46.0,herroty01
2025-05-28,OKC,,MIN,"W, 124-94",,24,2,6,0.333,1,3,0.333,0,0,,1,1,2,3,0,2,1,1,5,4.7,25.0,wallaca01
2025-05-26,OKC,@,MIN,"W, 128-126",,28,3,9,0.333,1,5,0.2,0,0,,3,0,3,3,2,1,0,2,7,8.0,0.0,wallaca01
2025-05-24,OKC,@,MIN,"L, 101-143",,16,0,0,,0,0,,2,2,1.0,1,0,1,1,0,0,0,1,2,3.0,-30.0,wallaca01
2025-05-22,OKC,,MIN,"W, 118-103",,28,3,7,0.429,2,6,0.333,0,0,,2,1,3,4,1,1,0,1,8,10.1,10.0,wallaca01
2025-05-20,OKC,,MIN,"W, 114-88",,33,1,3,0.333,1,3,0.333,0,0,,2,1,3,7,1,0,3,2,3,5.1,21.0,wallaca01
2025-05-28,MIN,@,OKC,"L, 94-124",,20,0,8,0.0,0,4,0.0,0,0,,0,2,2,3,0,0,2,1,0,-5.3,-12.0,alexani01
2025-05-26,MIN,,OKC,"L, 126-128",,29,9,15,0.6,5,8,0.625,0,0,,2,2,4,6,2,0,1,4,23,21.7,6.0,alexani01
2025-05-24,MIN,,OKC,"W, 143-101",,18,5,9,0.556,2,4,0.5,0,1,0.0,2,1,3,2,0,0,3,0,12,7.4,15.0,alexani01
2025-05-22,MIN,@,OKC,"L, 103-118",,25,5,8,0.625,3,4,0.75,4,4,1.0,1,1,2,2,0,0,2,3,17,12.6,-6.0,alexani01
2025-05-20,MIN,@,OKC,"L, 88-114",,28,3,11,0.273,2,9,0.222,0,0,,1,1,2,0,0,2,0,0,8,3.9,-14.0,alexani01
2025-04-09,TOR,,CHO,"W, 126-96",*,14,3,6,0.5,2,5,0.4,0,0,,1,1,2,1,0,0,0,1,8,6.3,6.0,quickim01
2025-04-04,TOR,,DET,"L, 105-117",*,29,5,16,0.313,2,8,0.25,2,2,1.0,1,7,8,8,1,0,2,0,14,12.2,-7.0,quickim01
2025-04-01,TOR,@,CHI,"L, 118-137",*,24,7,14,0.5,3,7,0.429,0,0,,0,1,1,9,1,0,1,2,17,15.8,-6.0,quickim01
2025-03-28,TOR,,CHO,"W, 108-97",*,27,6,15,0.4,5,8,0.625,2,2,1.0,0,1,1,9,1,0,1,2,19,16.7,9.0,quickim01
2025-03-24,TOR,@,WAS,"W, 112-104",*,26,5,16,0.313,3,9,0.333,8,8,1.0,2,2,4,7,1,1,2,1,21,18.0,10.0,quickim01
2025-04-04,SAC,@,CHO,"W, 125-102",,5,1,3,0.333,1,1,1.0,0,0,,0,2,2,1,0,0,0,0,3,2.6,-3.0,crowdja01
2025-03-29,SAC,@,ORL,"L, 91-121",,7,0,2,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,0,0,0,-0.4,-1.0,crowdja01
2025-01-14,SAC,@,MIL,"L, 115-130",,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-7.0,crowdja01
2024-12-16,SAC,,DEN,"L, 129-130",,5,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,1,0,-0.4,-7.0,crowdja01
2024-12-05,SAC,@,MEM,"L, 110-115",,13,0,4,0.0,0,2,0.0,0,0,,1,2,3,1,1,0,1,0,0,-0.8,0.0,crowdja01
2025-04-13,SAS,,TOR,"W, 125-118",*,34,4,10,0.4,2,7,0.286,8,8,1.0,1,4,5,1,3,0,0,0,18,18.2,4.0,barneha02
2025-04-11,SAS,@,PHO,"L, 98-117",*,15,1,3,0.333,0,1,0.0,0,0,,0,5,5,1,0,0,0,0,2,2.5,1.0,barneha02
2025-04-09,SAS,@,GSW,"W, 114-111",*,36,6,9,0.667,6,9,0.667,2,2,1.0,0,4,4,2,1,0,1,4,20,17.1,3.0,barneha02
2025-04-08,SAS,@,LAC,"L, 117-122",*,31,8,10,0.8,6,8,0.75,2,2,1.0,0,5,5,1,3,0,2,0,24,23.4,-3.0,barneha02
2025-04-06,SAS,@,POR,"L, 109-120",*,33,6,9,0.667,2,4,0.5,3,3,1.0,1,6,7,1,1,0,0,2,17,16.5,11.0,barneha02
2025-05-14,GSW,@,MIN,"L, 110-121",*,36,4,11,0.364,1,6,0.167,1,2,0.5,2,4,6,6,1,0,3,4,10,6.7,-9.0,greendr01
2025-05-12,GSW,,MIN,"L, 110-117",*,34,6,14,0.429,2,6,0.333,0,0,,1,6,7,2,0,0,2,4,14,6.9,-18.0,greendr01
2025-05-10,GSW,,MIN,"L, 97-102",*,29,1,4,0.25,0,1,0.0,0,0,,0,2,2,4,2,0,5,6,2,-2.4,-5.0,greendr01
2025-05-08,GSW,@,MIN,"L, 93-117",*,29,3,10,0.3,1,6,0.167,2,2,1.0,0,4,4,5,1,1,2,1,9,7.2,-3.0,greendr01
2025-05-06,GSW,@,MIN,"W, 99-88",*,35,6,13,0.462,4,10,0.4,2,2,1.0,0,8,8,6,2,0,4,5,18,13.9,11.0,greendr01
2025-01-15,CHO,@,UTA,"W, 117-112",*,33,8,18,0.444,3,10,0.3,1,4,0.25,2,3,5,3,3,1,5,2,20,11.7,12.0,millebr02
2025-01-12,CHO,@,PHO,"L, 113-120",*,33,6,16,0.375,3,8,0.375,4,4,1.0,1,3,4,6,0,0,1,4,19,13.4,-3.0,millebr02
2025-01-07,CHO,,PHO,"W, 115-104",*,33,5,16,0.313,3,12,0.25,0,0,,0,3,3,2,1,1,4,3,13,2.6,0.0,millebr02
2025-01-05,CHO,@,CLE,"L, 105-115",*,32,8,14,0.571,6,10,0.6,2,3,0.667,1,1,2,2,0,1,1,2,24,18.3,-27.0,millebr02
2024-12-26,CHO,@,WAS,"L, 110-113",*,36,6,21,0.286,4,12,0.333,2,2,1.0,0,3,3,9,1,0,1,3,18,11.7,6.0,millebr02
2025-05-14,GSW,@,MIN,"L, 110-121",,6,1,2,0.5,0,1,0.0,0,0,,1,0,1,1,0,0,2,1,2,0.0,-5.0,spencpa01
2025-05-12,GSW,,MIN,"L, 110-117",,5,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,2.0,14.0,spencpa01
2025-05-08,GSW,@,MIN,"L, 93-117",,14,0,2,0.0,0,0,,0,0,,0,2,2,1,0,0,1,2,0,-1.9,-20.0,spencpa01
2025-05-06,GSW,@,MIN,"W, 99-88",,11,2,4,0.5,0,0,,0,0,,2,0,2,0,2,0,1,2,4,3.6,-2.0,spencpa01
2025-05-04,GSW,@,HOU,"W, 103-89",,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,,spencpa01
2025-04-27,MIL,,IND,"L, 103-129",*,6,0,2,0.0,0,0,,0,0,,1,1,2,2,0,0,0,0,0,1.0,-3.0,lillada01
2025-04-25,MIL,,IND,"W, 117-101",*,32,2,12,0.167,1,8,0.125,2,2,1.0,0,3,3,5,2,2,1,4,7,4.6,16.0,lillada01
2025-04-22,MIL,@,IND,"L, 115-123",*,37,4,13,0.308,2,8,0.25,4,5,0.8,0,3,3,7,0,0,2,4,14,8.3,-7.0,lillada01
2025-03-18,MIL,@,GSW,"L, 93-104",*,38,6,18,0.333,2,9,0.222,2,4,0.5,0,3,3,4,1,1,2,2,16,7.6,-8.0,lillada01
2025-03-16,MIL,,OKC,"L, 105-121",*,29,3,9,0.333,2,4,0.5,11,11,1.0,0,1,1,2,1,0,1,0,19,15.6,-15.0,lillada01
2025-05-16,BOS,@,NYK,"L, 81-119",,15,2,6,0.333,1,5,0.2,1,1,1.0,0,3,3,0,0,0,0,2,6,2.7,3.0,hausesa01
2025-05-14,BOS,,NYK,"W, 127-102",,15,2,5,0.4,2,5,0.4,0,0,,0,1,1,2,0,0,0,2,6,4.2,0.0,hausesa01
2025-05-05,BOS,,NYK,"L, 105-108 (OT)",,4,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-7.0,hausesa01
2025-04-29,BOS,,ORL,"W, 120-89",,20,4,4,1.0,2,2,1.0,0,0,,0,2,2,0,0,0,1,0,10,8.4,17.0,hausesa01
2025-04-27,BOS,@,ORL,"W, 107-98",,18,2,3,0.667,2,3,0.667,0,0,,0,1,1,0,1,0,1,2,6,4.2,13.0,hausesa01
2024-11-19,NOP,@,DAL,"L, 91-132",,21,2,9,0.222,0,3,0.0,0,0,,0,0,0,4,0,2,3,5,4,-2.3,-31.0,nowelja01
2024-11-16,NOP,,LAL,"L, 99-104",,35,6,18,0.333,2,7,0.286,2,2,1.0,1,5,6,3,0,1,1,0,16,9.8,-7.0,nowelja01
2024-11-15,NOP,,DEN,"W, 101-94",,24,2,7,0.286,2,2,1.0,1,2,0.5,2,3,5,2,0,0,0,0,7,6.2,10.0,nowelja01
2024-11-13,NOP,@,OKC,"L, 88-106",,26,4,11,0.364,0,5,0.0,0,2,0.0,2,4,6,1,0,1,1,1,8,3.7,-10.0,nowelja01
2024-11-11,NOP,,BRK,"L, 105-107",,22,4,7,0.571,1,2,0.5,2,2,1.0,0,1,1,6,0,0,0,1,11,11.8,0.0,nowelja01
2025-04-11,SAS,@,PHO,"L, 98-117",,13,1,1,1.0,0,0,,0,0,,0,2,2,1,1,0,0,0,2,4.0,1.0,ingraha01
2025-04-08,SAS,@,LAC,"L, 117-122",,4,0,0,,0,0,,0,0,,1,1,2,1,1,0,1,0,0,1.7,13.0,ingraha01
2025-03-14,SAS,,CHO,"L, 134-145",,7,1,1,1.0,0,0,,0,0,,1,2,3,1,1,0,0,1,2,4.3,15.0,ingraha01
2025-02-03,SAS,@,MEM,"L, 109-128",,4,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-0.4,1.0,ingraha01
2024-11-06,SAS,@,HOU,"L, 100-127",,7,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,0.0,ingraha01
2025-04-13,POR,,LAL,"W, 109-81",,28,5,10,0.5,2,6,0.333,1,1,1.0,1,9,10,1,1,1,2,5,13,9.8,1.0,ruperra01
2025-04-11,POR,,GSW,"L, 86-103",,25,6,12,0.5,1,3,0.333,2,2,1.0,2,0,2,1,0,0,2,3,15,7.9,-6.0,ruperra01
2025-04-09,POR,@,UTA,"L, 126-133 (OT)",,35,7,17,0.412,1,7,0.143,4,5,0.8,0,4,4,2,2,0,2,3,19,10.9,-7.0,ruperra01
2025-04-06,POR,,SAS,"W, 120-109",,24,3,9,0.333,1,2,0.5,0,0,,0,1,1,3,3,0,1,1,7,5.9,12.0,ruperra01
2025-04-04,POR,@,CHI,"L, 113-118",,21,3,9,0.333,1,3,0.333,0,0,,1,3,4,0,2,1,1,1,7,4.8,-2.0,ruperra01
2025-05-13,CLE,,IND,"L, 105-114",*,33,4,16,0.25,0,6,0.0,3,4,0.75,0,4,4,3,0,0,5,4,11,-2.3,-18.0,garlada01
2025-05-11,CLE,@,IND,"L, 109-129",*,27,6,11,0.545,1,5,0.2,8,8,1.0,0,1,1,6,1,0,3,5,21,16.2,-21.0,garlada01
2025-05-09,CLE,@,IND,"W, 126-104",*,25,3,11,0.273,2,7,0.286,2,2,1.0,0,1,1,3,0,0,4,4,10,0.3,10.0,garlada01
2025-04-23,CLE,,MIA,"W, 121-112",*,32,6,14,0.429,2,8,0.25,7,8,0.875,1,1,2,9,0,0,1,2,21,18.7,-2.0,garlada01
2025-04-20,CLE,,MIA,"W, 121-100",*,31,10,17,0.588,5,9,0.556,2,2,1.0,0,3,3,5,1,0,2,2,27,21.7,16.0,garlada01
2025-05-31,IND,,NYK,"W, 125-108",*,37,6,12,0.5,2,5,0.4,0,0,,0,3,3,8,6,1,1,2,14,19.4,25.0,nembhan01
2025-05-29,IND,@,NYK,"L, 94-111",*,27,3,8,0.375,0,1,0.0,0,0,,1,1,2,1,3,0,3,4,6,1.7,-25.0,nembhan01
2025-05-27,IND,,NYK,"W, 130-121",*,29,1,9,0.111,1,2,0.5,0,0,,0,2,2,3,1,0,1,4,3,-1.8,3.0,nembhan01
2025-05-25,IND,,NYK,"L, 100-106",*,38,2,9,0.222,0,3,0.0,5,6,0.833,0,4,4,3,1,0,0,2,9,6.6,-11.0,nembhan01
2025-05-23,IND,@,NYK,"W, 114-109",*,37,5,8,0.625,2,2,1.0,0,0,,0,3,3,2,1,0,0,2,12,10.9,0.0,nembhan01
2025-03-23,UTA,,CLE,"L, 91-120",,23,3,11,0.273,2,7,0.286,2,2,1.0,0,3,3,2,0,1,4,0,10,2.5,1.0,clarkjo01
2025-03-19,UTA,,WAS,"W, 128-112",,20,5,11,0.455,1,4,0.25,3,4,0.75,0,3,3,4,0,0,5,0,14,6.6,10.0,clarkjo01
2025-03-17,UTA,,CHI,"L, 97-111",,22,5,10,0.5,1,5,0.2,3,5,0.6,1,2,3,3,0,0,4,1,14,7.2,3.0,clarkjo01
2025-03-14,UTA,,TOR,"L, 118-126",,23,5,9,0.556,2,3,0.667,7,9,0.778,1,1,2,3,2,0,2,1,19,16.6,-14.0,clarkjo01
2025-03-12,UTA,@,MEM,"L, 115-122",,24,3,10,0.3,2,5,0.4,4,5,0.8,1,3,4,2,2,0,5,0,12,5.8,-13.0,clarkjo01
2025-04-13,NYK,@,BRK,"W, 113-105",,5,1,1,1.0,0,0,,2,2,1.0,0,4,4,1,0,0,0,0,4,5.6,-4.0,beaucma01
2025-04-02,NYK,@,CLE,"L, 105-124",,2,1,2,0.5,0,1,0.0,2,2,1.0,1,0,1,0,0,0,0,0,4,3.7,0.0,beaucma01
2025-03-26,NYK,,LAC,"L, 113-126",,1,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2.0,beaucma01
2025-03-22,NYK,,WAS,"W, 122-103",,3,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,1,0,0,1,2,1.9,1.0,beaucma01
2025-03-20,NYK,@,CHO,"L, 98-115",,2,1,2,0.5,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,2,1.7,2.0,beaucma01
2025-04-13,DET,@,MIL,"L, 133-140 (OT)",,35,6,16,0.375,6,16,0.375,0,0,,0,6,6,1,1,1,0,1,18,13.0,3.0,waterli01
2025-04-04,DET,@,TOR,"W, 117-105",,8,1,3,0.333,1,2,0.5,0,0,,0,0,0,2,1,0,0,0,3,3.7,3.0,waterli01
2025-04-02,DET,@,OKC,"L, 103-119",,18,1,4,0.25,1,3,0.333,0,0,,0,1,1,1,0,0,0,3,3,0.4,2.0,waterli01
2025-03-30,DET,@,MIN,"L, 104-123",,13,0,2,0.0,0,1,0.0,0,0,,3,1,4,1,0,0,0,0,0,1.7,-14.0,waterli01
2025-03-25,DET,,SAS,"W, 122-96",,5,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,2.7,4.0,waterli01
2025-04-08,PHO,,GSW,"L, 95-133",*,20,2,5,0.4,0,0,,0,0,,1,8,9,0,0,1,1,2,4,3.3,-18.0,richani01
2025-04-06,PHO,@,NYK,"L, 98-112",*,25,2,2,1.0,0,0,,1,1,1.0,0,2,2,0,1,1,0,3,5,5.5,-3.0,richani01
2025-04-04,PHO,@,BOS,"L, 103-123",,14,2,3,0.667,0,0,,0,0,,2,5,7,0,1,0,0,1,4,6.2,-10.0,richani01
2025-04-01,PHO,@,MIL,"L, 123-133",*,30,4,8,0.5,0,0,,5,6,0.833,9,2,11,1,0,0,3,4,13,11.6,-5.0,richani01
2025-03-30,PHO,,HOU,"L, 109-148",*,19,3,6,0.5,0,0,,0,0,,3,2,5,0,1,0,1,4,6,4.1,-16.0,richani01
2025-01-29,NOP,,DAL,"L, 136-137",,18,0,3,0.0,0,1,0.0,2,2,1.0,1,4,5,1,1,2,0,3,2,3.7,-16.0,theisda01
2025-01-27,NOP,@,TOR,"L, 104-113",,14,0,3,0.0,0,1,0.0,0,0,,1,1,2,2,0,0,1,2,0,-1.5,2.0,theisda01
2025-01-25,NOP,@,CHO,"L, 92-123",,11,0,0,,0,0,,0,0,,0,2,2,2,1,0,0,3,0,1.8,-2.0,theisda01
2025-01-24,NOP,@,MEM,"L, 126-139",,16,2,3,0.667,0,0,,0,0,,2,2,4,2,1,0,0,0,4,7.1,10.0,theisda01
2025-01-20,NOP,,UTA,"W, 123-119 (OT)",*,37,2,4,0.5,0,1,0.0,0,0,,3,5,8,6,0,0,3,5,4,4.8,-10.0,theisda01
2025-04-11,PHO,,SAS,"W, 117-98",*,28,8,12,0.667,1,2,0.5,1,1,1.0,0,3,3,5,0,1,3,1,18,14.5,30.0,bookede01
2025-04-09,PHO,,OKC,"L, 112-125",*,40,9,20,0.45,0,4,0.0,2,4,0.5,2,4,6,14,1,0,4,4,20,16.6,-12.0,bookede01
2025-04-08,PHO,,GSW,"L, 95-133",*,30,7,17,0.412,0,5,0.0,7,7,1.0,1,2,3,4,0,1,5,0,21,11.7,-32.0,bookede01
2025-04-06,PHO,@,NYK,"L, 98-112",*,40,16,29,0.552,2,7,0.286,6,7,0.857,3,1,4,3,1,0,4,4,40,25.6,-9.0,bookede01
2025-04-04,PHO,@,BOS,"L, 103-123",*,38,15,29,0.517,2,6,0.333,5,5,1.0,2,3,5,6,0,0,2,2,37,26.4,-8.0,bookede01
2025-05-11,CLE,@,IND,"L, 109-129",,12,2,6,0.333,2,3,0.667,5,6,0.833,2,0,2,3,1,0,2,2,11,8.9,12.0,tysonja01
2025-04-28,CLE,@,MIA,"W, 138-83",,12,2,4,0.5,2,4,0.5,0,0,,0,2,2,2,0,1,0,1,6,6.3,7.0,tysonja01
2025-04-26,CLE,@,MIA,"W, 124-87",,5,3,4,0.75,1,1,1.0,0,0,,1,1,2,2,1,0,0,0,7,8.8,8.0,tysonja01
2025-04-20,CLE,,MIA,"W, 121-100",,1,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,-0.8,0.0,tysonja01
2025-04-13,CLE,,IND,"L, 118-126 (2OT)",*,46,12,25,0.48,4,12,0.333,3,4,0.75,3,4,7,4,3,1,5,3,31,21.5,0.0,tysonja01
2025-02-13,MIN,,OKC,"W, 116-101",,2,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-4.0,newtotr01
2025-02-10,MIN,@,CLE,"L, 107-128",,5,0,1,0.0,0,0,,0,0,,2,1,3,1,1,0,0,1,0,2.3,5.0,newtotr01
2025-01-13,MIN,@,WAS,"W, 120-106",,1,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-3.0,newtotr01
2024-12-04,IND,@,BRK,"L, 90-99",,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,newtotr01
2024-12-01,IND,@,MEM,"L, 121-136",,2,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,0,0.0,2.0,newtotr01
2025-04-11,POR,,GSW,"L, 86-103",,6,0,2,0.0,0,1,0.0,0,0,,1,2,3,0,0,0,0,0,0,-0.1,-1.0,reathdu01
2025-04-03,POR,@,TOR,"W, 112-103",,6,1,1,1.0,0,0,,0,0,,1,0,1,1,1,0,0,0,2,4.1,6.0,reathdu01
2025-04-01,POR,@,ATL,"W, 127-113",,17,2,8,0.25,1,6,0.167,0,0,,2,2,4,1,0,0,0,2,5,2.1,-14.0,reathdu01
2025-03-30,POR,@,NYK,"L, 93-110",,14,2,3,0.667,0,1,0.0,0,0,,1,0,1,0,0,0,1,0,4,2.4,-21.0,reathdu01
2025-03-27,POR,@,SAC,"L, 107-128",,28,5,11,0.455,3,7,0.429,4,4,1.0,5,0,5,1,1,1,1,3,17,15.0,-14.0,reathdu01
2025-04-27,MIL,,IND,"L, 103-129",,4,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5.0,livinch01
2025-04-19,MIL,@,IND,"L, 98-117",,1,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,2.0,livinch01
2025-04-13,MIL,,DET,"W, 140-133 (OT)",,18,2,3,0.667,0,0,,2,2,1.0,1,5,6,2,0,0,1,2,6,6.5,-7.0,livinch01
2025-04-10,MIL,,NOP,"W, 136-111",,6,0,1,0.0,0,1,0.0,2,2,1.0,0,3,3,1,0,0,0,1,2,2.5,2.0,livinch01
2025-04-03,MIL,@,PHI,"W, 126-113",,1,0,2,0.0,0,0,,0,0,,1,1,2,0,0,0,0,0,0,-0.4,-2.0,livinch01
2025-05-16,BOS,@,NYK,"L, 81-119",,6,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-4.0,walshjo01
2025-05-14,BOS,,NYK,"W, 127-102",,3,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1.0,walshjo01
2025-05-10,BOS,@,NYK,"W, 115-93",,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4.0,walshjo01
2025-04-29,BOS,,ORL,"W, 120-89",,4,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-1.0,walshjo01
2025-04-20,BOS,,ORL,"W, 103-86",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,walshjo01
2025-04-29,ORL,@,BOS,"L, 89-120",,7,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,1,0,0,-2.4,-10.0,houstca01
2025-04-27,ORL,,BOS,"L, 98-107",,13,0,4,0.0,0,3,0.0,0,0,,0,1,1,0,0,0,0,0,0,-2.5,-10.0,houstca01
2025-04-25,ORL,,BOS,"W, 95-93",,3,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,3,3.0,-4.0,houstca01
2025-04-23,ORL,@,BOS,"L, 100-109",,11,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,2,0,-2.2,3.0,houstca01
2025-04-20,ORL,@,BOS,"L, 86-103",,13,1,5,0.2,1,2,0.5,0,0,,2,0,2,1,0,1,1,1,3,1.3,-8.0,houstca01
2025-05-28,MIN,@,OKC,"L, 94-124",,7,1,1,1.0,0,0,,0,0,,0,1,1,0,1,0,0,0,2,3.0,4.0,clarkja02
2025-05-24,MIN,,OKC,"W, 143-101",,9,2,2,1.0,0,0,,0,0,,0,3,3,1,0,0,0,0,4,5.0,2.0,clarkja02
2025-05-20,MIN,@,OKC,"L, 88-114",,6,1,2,0.5,0,1,0.0,1,2,0.5,2,0,2,0,0,0,0,0,3,3.0,-4.0,clarkja02
2025-05-08,MIN,,GSW,"W, 117-93",,3,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,2.0,clarkja02
2025-04-19,MIN,@,LAL,"W, 117-95",,3,0,0,,0,0,,2,2,1.0,0,0,0,0,1,0,0,1,2,2.6,-4.0,clarkja02
2025-05-03,LAC,@,DEN,"L, 101-120",*,33,6,13,0.462,2,4,0.5,8,9,0.889,1,4,5,2,0,2,1,3,22,17.4,-33.0,leonaka01
2025-05-01,LAC,,DEN,"W, 111-105",*,39,11,22,0.5,2,8,0.25,3,4,0.75,4,6,10,5,0,0,1,0,27,22.7,14.0,leonaka01
2025-04-29,LAC,@,DEN,"L, 115-131",*,37,8,15,0.533,1,4,0.25,3,7,0.429,2,7,9,11,1,2,1,2,20,22.9,-7.0,leonaka01
2025-04-26,LAC,,DEN,"L, 99-101",*,40,10,22,0.455,2,5,0.4,2,3,0.667,1,8,9,2,2,0,2,3,24,15.5,-2.0,leonaka01
