Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,% of FGA by Distance,% of FGA by Distance.1,% of FGA by Distance.2,% of FGA by Distance.3,% of FGA by Distance.4,% of FGA by Distance.5,FG% by Distance,FG% by Distance.1,FG% by Distance.2,FG% by Distance.3,FG% by Distance.4,FG% by Distance.5,% of FG Ast'd,% of FG Ast'd.1,Dunks,Dunks.1,Corner 3s,Corner 3s.1,Heaves,Heaves.1,Unnamed: 31,player_id,Unnamed: 12,Unnamed: 20,Unnamed: 25,Unnamed: 22,Unnamed: 28,Unnamed: 23,Unnamed: 26,Unnamed: 29,Unnamed: 30,Unnamed: 21,Unnamed: 27,Unnamed: 19,Unnamed: 24,Unnamed: 17,Unnamed: 18
2020-21,27,LAL,NBA,PG,16,0,62,.462,18.4,.500,.154,.038,.115,.192,.500,.538,.250,1.000,.667,.600,.385,.429,.400,.000,0,.308,.250,0,0,,cookqu01,,,,,,,,,,,,,,,
2020-21,27,CLE,NBA,PG,7,0,95,.405,13.7,.690,.286,.143,.071,.190,.310,.379,.417,.500,.333,.250,.462,.273,.500,.000,0,.308,.250,0,0,,cookqu01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,millebr02,,,,,,,,,,,,,,,
2023-24,21,CHO,NBA,SF,74,68,2383,.440,16.7,.545,.141,.168,.163,.073,.455,.495,.673,.412,.426,.494,.373,.493,.908,.039,39,.181,.393,4,0,ROY-3,millebr02,,,,,,,,,,,,,,,
2024-25,22,CHO,NBA,SF,27,27,924,.403,19.0,.403,.112,.159,.096,.037,.597,.475,.727,.410,.362,.278,.355,.511,.808,.037,17,.082,.333,4,0,,millebr02,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,wingada01,,,,,,,,,,,,,,,
1996-97,33,SEA,NBA,SG,65,2,929,.416,16.1,.668,.238,.061,.084,.285,.332,.448,.549,.462,.444,.361,.352,.813,1.000,.019,4,.155,.455,0,0,,wingada01,,,,,,,,,,,,,,,
1997-98,34,SEA,NBA,SG,58,2,546,.471,13.2,.950,.250,.121,.121,.457,.050,.474,.714,.176,.353,.453,.429,.810,.667,.021,3,.143,1.000,0,0,,wingada01,,,,,,,,,,,,,,,
1998-99,35,NYK,NBA,SG,20,0,92,.438,10.3,1.000,.313,.188,.188,.313,.000,.438,.800,.333,.333,.200,,.857,,.000,0,,,0,0,,wingada01,,,,,,,,,,,,,,,
1999-00,36,NYK,NBA,SG,7,0,32,.111,12.0,1.000,.333,.000,.333,.333,.000,.111,.333,,.000,.000,,1.000,,.000,0,,,0,0,,wingada01,,,,,,,,,,,,,,,
2000-01,37,SEA,NBA,SG,1,0,9,1.000,3.0,1.000,.333,.667,.000,.000,.000,1.000,1.000,1.000,,,,1.000,,.000,0,,,0,0,,wingada01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,wheatde01,,,,,,,,,,,,,,,
1997-98,24,MIN,NBA,PG,34,0,150,.400,15.9,.660,.280,.080,.140,.160,.340,.364,.500,.000,.429,.250,.471,.500,.750,.000,0,.059,.000,1,0,,wheatde01,,,,,,,,,,,,,,,
1998-99,25,VAN,NBA,PG,46,0,590,.378,16.6,.689,.207,.093,.114,.275,.311,.383,.475,.167,.273,.434,.367,.176,.909,.000,0,.083,.800,1,0,,wheatde01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,serapke01,,,,,,2P,%3PA,Awards,,,,,,,
2010-11,21,WAS,NBA,PF,58,1,635,.449,4.8,1.000,.469,.422,.075,.034,.000,.449,.551,.403,.273,.000,,,,.088,12,,,0,0,,serapke01,,,,,,.485,,,,,,,,,
2011-12,22,WAS,NBA,C,57,21,1176,.531,6.2,.997,.348,.437,.170,.042,.003,.533,.684,.461,.446,.375,.000,,,.128,48,,,0,0,,serapke01,,,,,,.616,.000,,,,,,,,
2012-13,23,WAS,NBA,C,79,8,1721,.461,9.1,1.000,.173,.398,.281,.148,.000,.461,.653,.446,.378,.434,,,,.049,33,,,0,0,,serapke01,,,,,,.664,,,,,,,,,
2013-14,24,WAS,NBA,C,53,1,578,.505,7.7,1.000,.273,.400,.209,.118,.000,.505,.683,.500,.348,.385,,,,.055,12,,,0,0,,serapke01,,,,,,.532,,,,,,,,,
2014-15,25,WAS,NBA,C,79,0,1235,.513,8.0,.996,.238,.384,.242,.131,.004,.516,.701,.468,.440,.458,.000,,,.062,26,,,1,0,,serapke01,,,,,,.593,.000,,,,,,,,
2015-16,26,NYK,NBA,C,48,0,526,.410,9.2,.990,.200,.337,.283,.171,.010,.414,.537,.435,.328,.371,.000,,,.044,7,,,1,0,,serapke01,,,,,,.607,.000,,,,,,,,
2016-17,27,IND,NBA,PF,49,3,559,.551,8.9,.990,.263,.338,.192,.197,.010,.556,.712,.582,.342,.513,.000,,,.066,11,,,0,0,,serapke01,,,,,,.661,.000,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,ebind01,,,,,,2P,%3PA,Awards,,,,,,,
2003-04,19,MIN,NBA,SF,17,0,32,.429,8.7,1.000,.500,.000,.214,.286,.000,.429,.571,,.333,.250,,,,.000,0,,,0,0,,ebind01,,,,,,.333,,,,,,,,,
2004-05,20,MIN,NBA,SG,2,0,54,.524,7.2,.952,.524,.143,.048,.238,.048,.550,.727,.667,.000,.200,.000,,,.190,4,,,0,0,,ebind01,,,,,,.545,.000,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,feliccr01,,,,,,2P,%3PA,Awards,,,,,,,
2015-16,23,CHI,NBA,C,31,4,321,.556,7.0,.944,.583,.097,.028,.236,.056,.588,.619,.571,.500,.529,.000,,,.139,9,,,0,0,,feliccr01,,,,,,.800,.000,,,,,,,,
2016-17,24,CHI,NBA,C,66,0,1040,.579,4.2,1.000,.729,.118,.032,.127,.000,.579,.658,.423,.429,.286,,,,.222,46,,,0,0,,feliccr01,,,,,,.648,,,,,,,,,
2017-18,25,CHI,NBA,C,55,16,977,.591,4.2,.991,.637,.200,.070,.084,.009,.596,.693,.512,.200,.389,.000,,,.102,20,,,0,0,,feliccr01,,,,,,.756,.000,,,,,,,,
2018-19,26,CHI,NBA,C,60,0,746,.531,3.9,.978,.693,.196,.045,.045,.022,.543,.645,.257,.500,.250,.000,,,.145,22,,,0,0,,feliccr01,,,,,,.695,.000,,,,,,,,
2019-20,27,CHI,NBA,C,22,0,386,.630,3.5,.963,.667,.222,.056,.019,.037,.654,.750,.500,.333,.000,.000,,,.130,6,,,0,0,,feliccr01,,,,,,.500,.000,,,,,,,,
2020-21,28,CHI,NBA,C,18,0,84,.538,7.4,.846,.692,.077,.000,.077,.154,.636,.778,.000,,.000,.000,,,.077,1,,,0,0,,feliccr01,,,,,,.429,.000,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,tysonhu01,,,,,,,,,,,,,,,
2023-24,23,DEN,NBA,PF,18,0,48,.400,20.9,.300,.100,.050,.050,.100,.700,.667,.500,1.000,.000,1.000,.286,1.000,1.000,.050,1,.071,1.000,0,0,,tysonhu01,,,,,,,,,,,,,,,
2024-25,24,DEN,NBA,PF,51,2,400,.375,17.6,.383,.175,.142,.025,.042,.617,.478,.714,.235,.667,.200,.311,.682,.913,.067,6,.284,.286,0,0,,tysonhu01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,biedran01,,,,,,2P,%3PA,Awards,,,,,,,
2004-05,18,GSW,NBA,C,30,1,384,.577,2.6,.987,.692,.256,.038,.000,.013,.584,.722,.300,.000,,.000,,,.218,17,,,0,0,,biedran01,,,,,,.667,.000,,,,,,,,
2005-06,19,GSW,NBA,C,68,2,1000,.638,1.9,1.000,.762,.211,.022,.005,.000,.638,.730,.359,.250,.000,,,,.216,38,,,0,0,,biedran01,,,,,,.729,,,,,,,,,
2006-07,20,GSW,NBA,C,82,63,2382,.599,1.9,1.000,.744,.251,.003,.002,.000,.599,.667,.404,.500,.000,,,,.131,76,,,0,0,,biedran01,,,,,,.716,,,,,,,,,
2007-08,21,GSW,NBA,C,76,59,2078,.626,1.6,1.000,.805,.190,.006,.000,.000,.626,.680,.417,.000,,,,,.118,62,,,0,0,,biedran01,,,,,,.715,,,,,,,,,
2008-09,22,GSW,NBA,C,62,58,1863,.578,2.0,.998,.749,.244,.004,.002,.002,.579,.672,.300,.000,1.000,.000,,,.133,67,,,0,0,,biedran01,,,,,,.636,.000,,,,,,,,
2009-10,23,GSW,NBA,C,33,29,763,.591,2.7,1.000,.657,.336,.007,.000,.000,.591,.711,.370,.000,,,,,.190,26,,,0,0,,biedran01,,,,,,.704,,,,,,,,,
2010-11,24,GSW,NBA,C,59,55,1397,.534,3.7,1.000,.538,.447,.015,.000,.000,.534,.643,.412,.250,,,,,.113,29,,,0,0,,biedran01,,,,,,.676,,,,,,,,,
2011-12,25,GSW,NBA,C,47,35,739,.609,3.4,1.000,.594,.359,.047,.000,.000,.609,.737,.478,.000,,,,,.203,13,,,0,0,,biedran01,,,,,,.769,,,,,,,,,
2012-13,26,GSW,NBA,C,53,9,495,.476,2.9,1.000,.714,.286,.000,.000,.000,.476,.533,.333,,,,,,.095,2,,,0,0,,biedran01,,,,,,.800,,,,,,,,,
2013-14,27,UTA,NBA,C,6,0,45,1.000,3.7,1.000,.000,1.000,.000,.000,.000,1.000,,1.000,,,,,,.000,0,,,0,0,,biedran01,,,,,,1.000,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,%3PA,3P%,Att.,Md.,,sambch01,,,,,,2P,,,Awards,,,,,,
2006-07,Did not play - other pro league,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sambch01,,,,,,,,,,,,,,,
2007-08,23,DET,NBA,C,4,0,31,.750,11.7,1.000,.250,.000,.250,.500,.000,.750,1.000,,1.000,.500,,,,.000,0,,,0,0,,sambch01,,,,,,.667,,,,,,,,,
2008-09,24,3TM,NBA,C,18,0,83,.188,14.1,.906,.219,.063,.125,.500,.094,.207,.286,.000,.000,.250,.000,,,.000,0,.333,.000,0,0,,sambch01,,,,,,.667,,,,,,,,,
2008-09,24,DEN,NBA,C,6,0,24,.154,15.5,.923,.154,.000,.231,.538,.077,.167,.000,,.000,.286,.000,,,.000,0,1.000,.000,0,0,,sambch01,,,,,,1.000,,,,,,,,,
2008-09,24,LAC,NBA,C,10,0,51,.250,13.5,.875,.250,.125,.063,.438,.125,.286,.500,.000,.000,.286,.000,,,.000,0,.000,,0,0,,sambch01,,,,,,.500,,,,,,,,,
2008-09,24,NYK,NBA,C,2,0,8,.000,13.4,1.000,.333,.000,.000,.667,.000,.000,.000,,,.000,,,,.000,0,,,0,0,,sambch01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,,,,%FGA,#,,,Att.,Md.,,parisro01,,,,2P,,,,,,,Awards,,,,
1996-97,43,CHI,NBA,C,43,3,406,.490,8.2,1.000,.371,.329,.280,.021,.000,.490,.585,.511,.375,.000,,,,.049,7,,,0,0,,parisro01,,,,.629,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,3-10,3P,,,,,,%FGA,#,,,Att.,Md.,,hudgitr01,,3P,,,,%3PA,Awards,,,,,,,,
2022-23,23,HOU,NBA,PG,5,0,28,.222,24.8,.111,.000,.111,.000,.000,.889,.000,.000,.250,,,,,,.000,0,,,0,0,,hudgitr01,,1.000,,,,.000,,,,,,,,,
2023-24,Did not play - other pro league,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hudgitr01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,thomama02,,,,,,,,,,,,,,,
2019-20,25,TOR,NBA,SG,41,1,440,.487,21.1,.340,.060,.053,.087,.140,.660,.510,.444,.375,.462,.619,.475,.769,.957,.000,0,.212,.524,0,0,,thomama02,,,,,,,,,,,,,,,
2020-21,26,2TM,NBA,SG,45,0,326,.394,21.0,.370,.063,.063,.071,.173,.630,.489,.625,.250,.556,.500,.338,.696,.963,.000,0,.213,.471,1,0,,thomama02,,,,,,,,,,,,,,,
2020-21,26,TOR,NBA,SG,26,0,192,.387,21.0,.339,.065,.065,.048,.161,.661,.333,.250,.250,.667,.300,.415,.714,.941,.000,0,.195,.750,0,0,,thomama02,,,,,,,,,,,,,,,
2020-21,26,UTA,NBA,SG,19,0,134,.400,21.0,.400,.062,.062,.092,.185,.600,.615,1.000,.250,.500,.667,.256,.688,1.000,.000,0,.231,.222,1,0,,thomama02,,,,,,,,,,,,,,,
2021-22,27,CHI,NBA,SG,40,0,459,.410,22.6,.321,.007,.015,.082,.216,.679,.465,1.000,.000,.273,.552,.385,.850,.886,.000,0,.242,.500,0,0,,thomama02,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,haywago01,,,,,,,,,,,,,,,
2010-11,20,UTA,NBA,SF,72,17,1218,.485,13.8,.747,.304,.082,.055,.307,.253,.489,.640,.333,.438,.389,.473,.682,.971,.068,17,.392,.517,0,0,,haywago01,,,,,,,,,,,,,,,
2011-12,21,UTA,NBA,SF,66,58,2015,.456,13.6,.729,.295,.113,.063,.258,.271,.496,.642,.409,.486,.371,.346,.660,1.000,.073,39,.258,.366,0,0,,haywago01,,,,,,,,,,,,,,,
2012-13,22,UTA,NBA,SF,72,27,2104,.435,14.9,.682,.238,.125,.070,.248,.318,.444,.587,.371,.315,.380,.415,.590,.912,.050,35,.232,.404,1,0,6MOY-14,haywago01,,,,,,,,,,,,,,,
2013-14,23,UTA,NBA,SF,77,77,2800,.413,15.1,.729,.209,.131,.093,.296,.271,.453,.625,.281,.438,.413,.304,.402,.894,.038,38,.246,.275,0,0,,haywago01,,,,,,,,,,,,,,,
2014-15,24,UTA,NBA,SF,76,76,2618,.445,13.8,.696,.209,.172,.119,.197,.304,.481,.634,.358,.426,.458,.364,.299,.858,.046,50,.142,.426,1,0,,haywago01,,,,,,,,,,,,,,,
2015-16,25,UTA,NBA,SF,80,80,2893,.433,13.6,.659,.209,.182,.128,.140,.341,.477,.622,.438,.409,.375,.349,.320,.797,.051,52,.234,.385,2,0,,haywago01,,,,,,,,,,,,,,,
2016-17,26,UTA,NBA,SF,73,73,2516,.471,14.4,.676,.230,.126,.138,.181,.324,.506,.692,.425,.444,.378,.398,.429,.745,.062,68,.134,.400,1,0,AS,haywago01,,,,,,,,,,,,,,,
2017-18,27,BOS,NBA,SF,1,1,5,.500,17.0,.500,.000,.500,.000,.000,.500,1.000,,1.000,,,.000,1.000,,.000,0,.000,,0,0,,haywago01,,,,,,,,,,,,,,,
2018-19,28,BOS,NBA,PF,72,18,1863,.466,14.6,.636,.231,.132,.135,.137,.364,.542,.653,.536,.488,.414,.333,.607,.870,.041,24,.294,.412,0,0,,haywago01,,,,,,,,,,,,,,,
2019-20,29,BOS,NBA,SF,52,52,1740,.500,14.0,.683,.213,.186,.171,.113,.317,.554,.752,.446,.492,.456,.383,.487,.835,.040,27,.216,.396,1,0,,haywago01,,,,,,,,,,,,,,,
2020-21,30,CHO,NBA,SF,44,44,1496,.473,13.7,.688,.213,.198,.161,.117,.312,.499,.671,.392,.453,.429,.415,.606,.871,.033,21,.176,.639,0,0,,haywago01,,,,,,,,,,,,,,,
2021-22,31,CHO,NBA,SF,49,48,1564,.459,14.4,.643,.214,.173,.157,.099,.357,.496,.682,.327,.381,.574,.391,.579,.872,.032,19,.205,.444,0,0,,haywago01,,,,,,,,,,,,,,,
2022-23,32,CHO,NBA,SF,50,50,1577,.475,14.4,.725,.160,.201,.191,.172,.275,.532,.763,.487,.486,.420,.325,.554,.904,.028,16,.231,.432,0,0,,haywago01,,,,,,,,,,,,,,,
2023-24,33,2TM,NBA,SF,51,28,1245,.464,12.1,.777,.236,.238,.176,.127,.223,.479,.674,.406,.451,.294,.411,.607,.946,.052,19,.311,.429,0,0,,haywago01,,,,,,,,,,,,,,,
2023-24,33,CHO,NBA,SF,25,25,798,.468,12.3,.795,.209,.249,.202,.135,.205,.496,.742,.432,.467,.275,.361,.556,.955,.051,14,.279,.412,0,0,,haywago01,,,,,,,,,,,,,,,
2023-24,33,OKC,NBA,SF,26,3,447,.453,11.9,.726,.311,.208,.104,.104,.274,.429,.545,.318,.364,.364,.517,.788,.933,.057,5,.379,.455,0,0,,haywago01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,reidjr01,,,,,,,,,,,,,,,
1996-97,Did not play - other pro league,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reidjr01,,,,,,,,,,,,,,,
1997-98,29,CHH,NBA,PF,79,1,1109,.459,12.3,.975,.176,.201,.286,.311,.025,.461,.607,.422,.440,.424,.375,.706,.667,.016,5,.125,1.000,0,0,,reidjr01,,,,,,,,,,,,,,,
1998-99,30,2TM,NBA,PF,41,26,1029,.477,13.1,.996,.094,.224,.235,.444,.004,.478,.846,.484,.354,.463,.000,.644,,.000,0,.000,,0,0,,reidjr01,,,,,,,,,,,,,,,
1998-99,30,CHH,NBA,PF,16,16,556,.521,13.0,1.000,.095,.219,.243,.444,.000,.521,.813,.568,.293,.560,,.670,,.000,0,,,0,0,,reidjr01,,,,,,,,,,,,,,,
1998-99,30,LAL,NBA,PF,25,10,473,.407,13.2,.991,.093,.231,.222,.444,.009,.411,.900,.360,.458,.313,.000,.591,,.000,0,.000,,0,0,,reidjr01,,,,,,,,,,,,,,,
1999-00,31,MIL,NBA,PF,34,7,602,.417,13.5,.945,.087,.197,.394,.268,.055,.433,.364,.360,.360,.618,.143,.750,1.000,.000,0,.143,.000,0,0,,reidjr01,,,,,,,,,,,,,,,
2000-01,32,CLE,NBA,PF,6,0,39,.400,13.4,1.000,.200,.000,.200,.600,.000,.400,1.000,,.000,.333,,.500,,.000,0,,,0,0,,reidjr01,,,,,,,,,,,,,,,
2001-02,Did not play - other pro league,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reidjr01,,,,,,,,,,,,,,,
2002-03,Did not play - other pro league,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reidjr01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,10-16,16-3P,3P,,2P,3P,%FGA,#,,,Att.,Md.,,felixca01,,,,,,,%3PA,Awards,,,,,,,
2013-14,23,CLE,NBA,SG,7,0,38,.500,12.7,.643,.429,.000,.143,.071,.357,.556,.833,.000,.000,.400,,1.000,1.000,.143,2,,,0,0,,felixca01,,,,,,,.000,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,ratlith01,,,,,,2P,%3PA,Awards,,,,,,,
1996-97,23,DET,NBA,C,76,38,1292,.531,8.5,1.000,.427,.214,.282,.077,.000,.531,.639,.458,.495,.269,,,,.193,62,,,0,0,,ratlith01,,,,,,.670,,,,,,,,,
1997-98,24,2TM,NBA,C,82,67,2447,.513,7.3,1.000,.377,.342,.226,.055,.000,.513,.702,.373,.444,.364,,,,.178,98,,,0,0,,ratlith01,,,,,,.667,,,,,,,,,
1997-98,24,DET,NBA,C,24,12,586,.514,7.2,1.000,.387,.342,.216,.054,.000,.514,.767,.395,.333,.167,,,,.207,21,,,0,0,,ratlith01,,,,,,.632,,,,,,,,,
1997-98,24,PHI,NBA,C,58,55,1861,.512,7.5,1.000,.374,.342,.228,.056,.000,.512,.687,.367,.468,.407,,,,.171,77,,,0,0,,ratlith01,,,,,,.675,,,,,,,,,
1998-99,25,PHI,NBA,PF,50,50,1627,.470,8.3,1.000,.286,.341,.282,.091,.000,.470,.708,.371,.339,.500,,,,.122,50,,,0,0,,ratlith01,,,,,,.665,,"DPOY-5,DEF2",,,,,,,
1999-00,26,PHI,NBA,PF,57,56,1795,.503,7.1,1.000,.350,.348,.251,.051,.000,.503,.797,.345,.317,.480,,,,.159,77,,,0,0,,ratlith01,,,,,,.696,,,,,,,,,
2000-01,27,PHI,NBA,C,50,50,1800,.499,7.2,1.000,.298,.354,.295,.053,.000,.499,.721,.401,.430,.292,,,,.092,38,,,0,0,,ratlith01,,,,,,.605,,"DPOY-7,AS",,,,,,,
2001-02,28,ATL,NBA,C,3,2,82,.500,5.8,1.000,.250,.700,.050,.000,.000,.500,.800,.429,.000,,,,,.100,2,,,0,0,,ratlith01,,,,,,.300,,,,,,,,,
2002-03,29,ATL,NBA,C,81,81,2518,.464,8.0,1.000,.304,.281,.289,.126,.000,.464,.619,.371,.459,.307,,,,.099,57,,,0,0,,ratlith01,,,,,,.641,,DPOY-9,,,,,,,
2003-04,30,2TM,NBA,C,85,83,2664,.485,6.4,1.000,.397,.240,.259,.104,.000,.485,.702,.356,.338,.316,,,,.182,100,,,0,0,,ratlith01,,,,,,.643,,"DPOY-3,DEF2",,,,,,,
2003-04,30,ATL,NBA,C,53,52,1648,.458,7.9,1.000,.324,.252,.306,.118,.000,.458,.661,.351,.368,.364,,,,.142,53,,,0,0,,ratlith01,,,,,,.673,,,,,,,,,
2003-04,30,POR,NBA,C,32,31,1016,.540,4.9,1.000,.551,.216,.159,.074,.000,.540,.753,.368,.214,.154,,,,.267,47,,,0,0,,ratlith01,,,,,,.589,,,,,,,,,
2004-05,31,POR,NBA,C,63,45,1731,.447,5.8,1.000,.459,.249,.206,.086,.000,.447,.559,.391,.302,.364,,,,.156,34,,,0,0,,ratlith01,,,,,,.704,,,,,,,,,
2005-06,32,POR,NBA,C,55,19,1301,.571,5.4,1.000,.397,.413,.116,.074,.000,.571,.733,.474,.545,.286,,,,.212,38,,,0,0,,ratlith01,,,,,,.593,,,,,,,,,
2006-07,33,BOS,NBA,C,2,2,44,.333,5.3,1.000,.667,.000,.333,.000,.000,.333,.500,,.000,,,,,.333,1,,,0,0,,ratlith01,,,,,,.000,,,,,,,,,
2007-08,34,2TM,NBA,C,26,9,437,.482,5.6,.988,.482,.318,.153,.035,.012,.488,.512,.556,.308,.333,.000,,,.176,14,,,0,0,,ratlith01,,,,,,.537,.000,,,,,,,,
2007-08,34,MIN,NBA,PF,10,6,214,.511,6.3,.978,.444,.311,.178,.044,.022,.523,.550,.571,.375,.500,.000,,,.178,8,,,0,0,,ratlith01,,,,,,.435,.000,,,,,,,,
2007-08,34,DET,NBA,C,16,3,223,.450,4.8,1.000,.525,.325,.125,.025,.000,.450,.476,.538,.200,.000,,,,.175,6,,,0,0,,ratlith01,,,,,,.667,,,,,,,,,
2008-09,35,PHI,NBA,C,46,0,579,.531,3.1,1.000,.641,.313,.047,.000,.000,.531,.634,.300,.667,,,,,.234,15,,,0,0,,ratlith01,,,,,,.529,,,,,,,,,
2009-10,36,2TM,NBA,C,49,29,807,.461,6.0,1.000,.414,.322,.184,.079,.000,.461,.651,.327,.357,.250,,,,.217,29,,,0,0,,ratlith01,,,,,,.729,,,,,,,,,
2009-10,36,SAS,NBA,C,21,3,183,.444,5.7,1.000,.417,.389,.194,.000,.000,.444,.467,.429,.429,,,,,.167,5,,,0,0,,ratlith01,,,,,,.813,,,,,,,,,
2009-10,36,CHA,NBA,C,28,26,624,.466,6.3,1.000,.414,.302,.181,.103,.000,.466,.708,.286,.333,.250,,,,.233,24,,,0,0,,ratlith01,,,,,,.704,,,,,,,,,
2010-11,37,LAL,NBA,C,10,0,71,.167,5.7,1.000,.500,.333,.167,.000,.000,.167,.333,.000,.000,,,,,.167,1,,,0,0,,ratlith01,,,,,,1.000,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,perkisa01,,,,,,,,,,,,,,,
1996-97,35,SEA,NBA,C,81,4,1976,.439,15.7,.533,.194,.179,.089,.071,.467,.477,.469,.492,.475,.468,.395,.500,.951,.005,3,.058,.667,3,0,6MOY-5,perkisa01,,,,,,,,,,,,,,,
1997-98,36,SEA,NBA,PF,81,0,1675,.416,16.6,.529,.142,.208,.074,.104,.471,.438,.522,.429,.429,.347,.392,.523,.943,.011,4,.095,.381,0,0,,perkisa01,,,,,,,,,,,,,,,
1998-99,37,IND,NBA,PF,48,0,789,.400,16.8,.550,.140,.175,.070,.165,.450,.409,.571,.286,.429,.394,.389,.511,.971,.005,1,.244,.273,0,0,,perkisa01,,,,,,,,,,,,,,,
1999-00,38,IND,NBA,PF,81,0,1620,.417,17.3,.506,.129,.172,.045,.159,.494,.426,.596,.368,.250,.400,.408,.579,.966,.005,2,.252,.473,0,0,,perkisa01,,,,,,,,,,,,,,,
2000-01,39,IND,NBA,PF,64,41,999,.381,18.2,.513,.080,.168,.049,.217,.487,.414,.556,.289,.364,.469,.345,.688,.974,.000,0,.345,.447,0,0,,perkisa01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,3P,,,,%FGA,#,,,Att.,Md.,,sealssh01,,,%3PA,2P,Awards,,,,,,,,,,
1997-98,22,LAL,NBA,SG,4,0,9,.125,15.2,.625,.250,.125,.250,.000,.375,.200,.500,.000,.000,.000,,,,.125,1,,,0,0,,sealssh01,,,.000,1.000,,,,,,,,,,,
