Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,player_id,3P%
2019-20,26.0,IND,NBA,SF,4.0,4.0,156.0,7.4,15.7,0.471,1.6,4.4,5.8,11.3,0.51,0.522,2.1,2.1,1.0,1.2,4.6,5.8,2.8,2.1,0.2,2.5,3.7,18.5,,warretj01,0.368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warretj01,
2022-23,29.0,PHO,NBA,SF,6.0,0.0,81.0,2.7,8.4,0.316,0.4,3.1,2.2,5.3,0.417,0.342,1.3,1.8,0.75,0.9,2.2,3.1,1.3,0.4,1.3,0.4,2.2,7.1,,warretj01,0.143
2023-24,30.0,MIN,NBA,SF,3.0,0.0,11.0,0.0,6.5,0.0,0.0,3.3,0.0,3.3,0.0,0.0,0.0,0.0,,6.5,3.3,9.8,3.3,0.0,0.0,0.0,0.0,0.0,,warretj01,0.0
1993-94,23.0,ATL,NBA,PF,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,edwardo01,
1977-78,21.0,MIL,NBA,SF,9.0,,321.0,9.4,17.2,0.549,,,0.0,0.0,0.549,0.549,5.4,7.2,0.75,3.9,8.6,12.6,3.5,1.1,1.9,1.6,2.8,24.2,,johnsma01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,johnsma01,
1979-80,23.0,MIL,NBA,SF,7.0,,303.0,6.4,15.2,0.422,0.1,0.4,6.3,14.9,0.424,0.426,3.6,4.8,0.75,2.0,3.7,5.7,2.4,0.6,0.7,1.0,2.4,16.5,,johnsma01,0.333
1980-81,24.0,MIL,NBA,SF,7.0,,266.0,10.2,18.3,0.556,0.0,0.1,10.2,18.1,0.56,0.556,3.1,4.3,0.719,5.5,3.4,8.9,4.6,1.4,0.9,1.8,1.9,23.4,,johnsma01,0.0
1981-82,25.0,MIL,NBA,SF,6.0,,235.0,6.7,15.3,0.44,0.2,0.6,6.6,14.7,0.448,0.445,3.7,6.4,0.571,3.5,3.2,6.7,3.1,0.9,0.3,1.8,3.8,17.3,,johnsma01,0.25
1982-83,26.0,MIL,NBA,SF,9.0,,382.0,8.0,16.5,0.486,0.0,0.1,8.0,16.4,0.489,0.486,2.6,4.1,0.651,2.6,4.1,6.8,3.6,0.8,0.7,2.0,2.1,18.7,,johnsma01,0.0
1983-84,27.0,MIL,NBA,SF,16.0,,605.0,7.7,16.2,0.473,0.1,0.2,7.6,16.0,0.476,0.474,3.9,5.4,0.722,1.7,3.3,5.1,3.3,1.0,0.4,2.6,3.0,19.3,,johnsma01,0.25
1973-74,25.0,DET,NBA,SG,5.0,,94.0,3.1,6.5,0.471,,,0.0,0.0,0.471,0.471,1.5,2.3,0.667,1.5,4.2,5.7,2.7,0.8,0.8,,3.8,7.7,,fordch01,
1974-75,26.0,DET,NBA,SG,3.0,,82.0,2.6,4.8,0.545,,,0.0,0.0,0.545,0.545,0.0,0.0,,0.9,4.8,5.7,4.4,0.4,0.0,,3.5,5.3,,fordch01,
1975-76,27.0,DET,NBA,SG,9.0,,276.0,4.3,10.6,0.407,,,0.0,0.0,0.407,0.407,1.6,2.0,0.8,0.8,3.9,4.7,5.2,1.4,0.7,,4.3,10.2,,fordch01,
1976-77,28.0,DET,NBA,SG,3.0,,101.0,6.4,15.7,0.409,,,0.0,0.0,0.409,0.409,1.8,3.2,0.556,2.9,3.9,6.8,4.3,2.5,0.0,,3.9,14.6,,fordch01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fordch01,
1979-80,31.0,BOS,NBA,SG,9.0,,279.0,4.4,10.2,0.43,0.3,1.7,4.1,8.5,0.485,0.443,1.5,1.9,0.8,1.2,2.1,3.2,2.7,1.8,0.8,1.7,4.5,10.6,,fordch01,0.154
1980-81,32.0,BOS,NBA,SG,17.0,,507.0,4.7,10.4,0.452,0.5,1.8,4.2,8.6,0.488,0.476,1.1,1.8,0.6,0.9,2.3,3.2,3.3,1.0,0.1,1.3,3.3,10.9,,fordch01,0.28
1981-82,33.0,BOS,NBA,SG,12.0,,138.0,5.2,11.0,0.476,0.5,1.8,4.7,9.1,0.514,0.5,1.3,1.8,0.714,1.6,2.3,3.9,3.9,0.8,0.3,0.8,3.9,12.3,,fordch01,0.286
1992-93,23.0,LAC,NBA,C,2.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,9.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,,spencel01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spencel01,
1995-96,26.0,POR,NBA,C,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,spencel01,
1970-71,22.0,KEN,ABA,SG,19.0,,318.0,5.3,14.0,0.379,0.0,0.2,5.3,13.8,0.385,0.379,4.2,5.3,0.787,4.2,3.3,7.5,6.0,,,3.3,3.4,14.8,,prattmi01,0.0
1971-72,23.0,KEN,ABA,SG,6.0,,170.0,7.0,13.3,0.524,0.2,0.8,6.8,12.5,0.542,0.532,1.1,1.1,1.0,,,3.6,3.2,,,2.3,4.9,15.2,,prattmi01,0.25
2016-17,22.0,TOR,NBA,PF,2.0,0.0,10.0,0.0,7.2,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,,7.2,3.6,10.8,3.6,3.6,0.0,0.0,3.6,0.0,,siakapa01,
2017-18,23.0,TOR,NBA,PF,10.0,0.0,179.0,5.0,8.2,0.61,0.6,0.8,4.4,7.4,0.595,0.646,2.6,4.0,0.65,1.8,5.4,7.2,1.6,0.2,1.2,1.4,5.4,13.3,,siakapa01,0.75
2018-19,24.0,TOR,NBA,PF,24.0,24.0,891.0,7.3,15.5,0.47,1.2,4.2,6.1,11.3,0.541,0.508,2.7,3.5,0.759,1.6,5.3,6.9,2.7,1.0,0.7,1.3,2.7,18.4,,siakapa01,0.279
2019-20,25.0,TOR,NBA,PF,11.0,11.0,418.0,6.2,15.7,0.396,0.9,4.6,5.3,11.1,0.481,0.423,2.8,4.0,0.717,1.2,5.9,7.1,3.6,1.0,0.3,1.9,2.8,16.1,,siakapa01,0.189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,siakapa01,
2021-22,27.0,TOR,NBA,PF,6.0,6.0,260.0,7.1,14.8,0.477,0.6,2.4,6.5,12.5,0.522,0.495,4.3,5.0,0.861,1.1,4.8,6.0,4.8,1.0,0.8,1.8,3.3,19.0,,siakapa01,0.235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,siakapa01,
2023-24,29.0,IND,NBA,PF,17.0,17.0,603.0,9.4,17.3,0.541,0.8,2.8,8.5,14.5,0.588,0.566,2.3,3.8,0.619,2.5,5.1,7.6,3.8,0.8,0.4,1.1,2.9,21.9,,siakapa01,0.298
2024-25,30.0,IND,NBA,PF,16.0,16.0,537.0,8.8,16.4,0.537,1.7,3.6,7.1,12.7,0.558,0.588,3.4,5.0,0.667,0.9,5.2,6.2,3.5,1.1,0.5,1.2,3.2,22.6,,siakapa01,0.463
1974-75,26.0,SEA,NBA,PF,6.0,,68.0,0.0,3.7,0.0,,,,,,,0.0,0.0,,0.5,4.2,4.8,2.1,1.1,0.0,,3.7,0.0,,hummejo01,
1975-76,27.0,SEA,NBA,PF,3.0,,16.0,4.5,6.8,0.667,,,,,,,0.0,0.0,,2.3,0.0,2.3,0.0,0.0,0.0,,6.8,9.0,,hummejo01,
1973-74,22.0,NYA,ABA,SF,5.0,,23.0,12.5,25.0,0.5,0.0,0.0,12.5,25.0,0.5,0.5,4.7,6.3,0.75,9.4,4.7,14.1,4.7,0.0,0.0,1.6,4.7,29.7,,schaebi01,
1994-95,24.0,ORL,NBA,PG,3.0,0.0,11.0,9.8,13.1,0.75,9.8,13.1,0.0,0.0,,1.125,9.8,13.1,0.75,3.3,3.3,6.5,9.8,0.0,3.3,6.5,3.3,39.3,,thompbr01,0.75
1995-96,25.0,ORL,NBA,PG,5.0,0.0,48.0,7.5,15.8,0.476,0.7,4.5,6.8,11.3,0.6,0.5,3.7,5.2,0.714,2.3,1.5,3.7,5.2,0.0,0.7,6.8,5.2,19.5,,thompbr01,0.167
2017-18,21.0,GSW,NBA,C,21.0,5.0,387.0,3.6,6.7,0.542,0.0,0.2,3.6,6.5,0.557,0.542,0.7,2.0,0.381,3.9,4.4,8.3,1.8,1.3,0.7,0.7,4.7,8.0,,looneke01,0.0
2018-19,22.0,GSW,NBA,C,21.0,1.0,432.0,5.3,7.7,0.688,0.0,0.0,5.3,7.7,0.688,0.688,1.7,2.4,0.724,3.4,4.4,7.8,1.7,1.0,0.9,1.1,4.2,12.4,,looneke01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,looneke01,
2021-22,25.0,GSW,NBA,C,22.0,13.0,448.0,4.7,7.1,0.659,0.0,0.0,4.7,7.1,0.659,0.659,0.9,1.4,0.611,5.1,8.4,13.5,3.9,0.7,0.8,1.5,4.0,10.2,,looneke01,
2022-23,26.0,GSW,NBA,C,13.0,8.0,325.0,4.1,7.1,0.578,0.0,0.0,4.1,7.1,0.578,0.578,1.1,2.0,0.556,6.8,12.1,18.8,4.8,0.9,0.6,1.4,4.0,9.3,,looneke01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,looneke01,
2024-25,28.0,GSW,NBA,C,12.0,0.0,120.0,3.0,6.9,0.435,0.0,0.0,3.0,6.9,0.435,0.435,1.8,2.4,0.75,5.1,7.8,12.9,1.2,1.5,1.2,0.6,8.1,7.8,,looneke01,
1985-86,27.0,LAL,NBA,C,12.0,0.0,111.0,5.2,8.8,0.593,0.0,0.6,5.2,8.1,0.64,0.593,3.2,4.9,0.667,2.6,5.8,8.4,1.0,1.0,1.3,3.2,7.5,13.6,,gudmupe01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gudmupe01,
1987-88,29.0,SAS,NBA,C,2.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,,gudmupe01,
2005-06,22.0,MIA,NBA,PF,2.0,0.0,7.0,0.0,15.4,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,,5.1,0.0,5.1,0.0,0.0,0.0,5.1,5.1,0.0,,simiewa01,
2014-15,27.0,BOS,NBA,PF,4.0,0.0,68.0,2.6,7.9,0.333,0.0,2.1,2.6,5.8,0.455,0.333,0.5,1.1,0.5,2.1,5.3,7.4,0.5,1.1,0.5,1.6,4.8,5.8,,jerebjo01,0.0
2015-16,28.0,BOS,NBA,PF,6.0,4.0,162.0,4.9,10.2,0.478,1.6,4.9,3.3,5.3,0.625,0.554,0.9,1.1,0.8,1.6,7.6,9.1,2.2,0.4,0.9,1.1,3.3,12.2,,jerebjo01,0.318
2016-17,29.0,BOS,NBA,PF,12.0,0.0,128.0,4.2,8.7,0.484,1.4,4.2,2.8,4.5,0.625,0.565,2.3,2.3,1.0,2.0,6.2,8.2,3.4,1.4,0.8,1.7,3.7,12.1,,jerebjo01,0.333
2017-18,30.0,UTA,NBA,PF,10.0,0.0,79.0,3.6,8.7,0.421,0.5,2.7,3.2,5.9,0.538,0.447,0.9,0.9,1.0,1.8,5.5,7.3,1.4,1.4,0.0,0.5,4.1,8.7,,jerebjo01,0.167
2018-19,31.0,GSW,NBA,PF,16.0,0.0,121.0,3.6,12.5,0.286,1.5,5.7,2.1,6.8,0.304,0.345,1.5,1.8,0.833,4.5,5.7,10.1,3.6,0.3,0.6,0.6,2.7,10.1,,jerebjo01,0.263
2016-17,22.0,POR,NBA,SF,2.0,0.0,16.0,4.5,9.0,0.5,2.3,2.3,2.3,6.8,0.333,0.625,2.3,4.5,0.5,0.0,2.3,2.3,2.3,2.3,0.0,0.0,4.5,13.5,,laymaja01,1.0
2017-18,23.0,POR,NBA,SF,1.0,0.0,8.0,13.5,13.5,1.0,0.0,0.0,13.5,13.5,1.0,1.0,0.0,0.0,,0.0,4.5,4.5,4.5,9.0,0.0,0.0,0.0,27.0,,laymaja01,
2018-19,24.0,POR,NBA,SF,6.0,0.0,20.0,1.8,12.6,0.143,0.0,9.0,1.8,3.6,0.5,0.143,5.4,7.2,0.75,1.8,5.4,7.2,0.0,0.0,0.0,0.0,5.4,9.0,,laymaja01,0.0
1971-72,23.0,NYK,NBA,SG,16.0,,277.0,3.1,7.4,0.421,,,,,,,2.2,3.5,0.63,,,5.6,2.6,,,,4.8,8.4,,meminde01,
1972-73,24.0,NYK,NBA,SG,17.0,,323.0,3.5,6.2,0.554,,,,,,,2.1,3.8,0.559,,,4.1,4.1,,,,3.2,9.0,,meminde01,
1973-74,25.0,NYK,NBA,SG,12.0,,179.0,2.2,6.4,0.344,,,,,,,0.2,1.0,0.2,1.8,3.0,4.8,5.0,0.8,0.0,,3.8,4.6,,meminde01,
1964-65,23.0,BOS,NBA,C,4.0,,30.0,4.8,18.0,0.267,,,,,,,1.2,1.2,1.0,,,13.2,1.2,,,,12.0,10.8,,countme01,
1965-66,24.0,BOS,NBA,C,10.0,,82.0,6.1,17.1,0.359,,,,,,,6.6,7.5,0.882,,,17.6,1.3,,,,11.4,18.9,,countme01,
1966-67,25.0,LAL,NBA,C,3.0,,29.0,6.2,23.6,0.263,,,,,,,5.0,5.0,1.0,,,9.9,0.0,,,,7.4,17.4,,countme01,
1967-68,26.0,LAL,NBA,PF,15.0,,306.0,6.4,11.9,0.535,,,,,,,2.5,3.6,0.677,,,15.6,2.8,,,,6.1,15.2,,countme01,
1968-69,27.0,LAL,NBA,PF,18.0,,442.0,6.0,15.6,0.385,,,,,,,4.4,5.8,0.761,,,11.6,2.1,,,,5.5,16.5,,countme01,
1969-70,28.0,LAL,NBA,C,14.0,,212.0,6.3,14.9,0.42,,,,,,,1.9,2.2,0.846,,,12.6,2.7,,,,8.2,14.4,,countme01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,countme01,
1972-73,31.0,LAL,NBA,C,17.0,,327.0,6.7,14.6,0.459,,,,,,,3.5,4.5,0.78,,,11.4,3.1,,,,5.6,17.0,,countme01,
1973-74,32.0,LAL,NBA,C,4.0,,34.0,6.4,12.7,0.5,,,,,,,0.0,0.0,,2.1,4.2,6.4,2.1,2.1,2.1,,3.2,12.7,,countme01,
1973-74,22.0,UTS,ABA,SG,15.0,,173.0,7.1,19.1,0.37,0.2,1.9,6.9,17.3,0.398,0.375,2.7,2.7,1.0,3.3,3.3,6.7,3.1,0.8,0.4,3.7,4.4,17.1,,neumajo01,0.111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neumajo01,
1975-76,24.0,KEN,ABA,SG,8.0,,112.0,10.6,24.4,0.434,1.6,4.2,9.0,20.3,0.444,0.467,3.5,4.5,0.786,0.6,0.6,1.3,2.3,1.9,0.3,2.6,6.4,26.4,,neumajo01,0.385
1976-77,25.0,LAL,NBA,SG,6.0,,68.0,5.8,15.4,0.379,,,0.0,0.0,0.379,0.379,1.1,2.1,0.5,0.0,1.1,1.1,4.8,1.6,1.1,,7.4,12.7,,neumajo01,
2018-19,19.0,DEN,NBA,PF,3.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,vandeja01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vandeja01,
2021-22,22.0,MIN,NBA,PF,6.0,6.0,129.0,3.6,7.5,0.481,0.0,0.0,3.6,7.5,0.481,0.481,2.0,2.8,0.7,3.3,8.7,12.0,1.1,2.0,0.6,1.4,4.5,9.2,,vandeja01,
2022-23,23.0,LAL,NBA,PF,15.0,13.0,247.0,3.5,8.7,0.4,1.0,4.2,2.5,4.5,0.548,0.458,2.0,2.9,0.7,2.8,4.2,7.0,1.7,1.6,1.7,1.9,4.5,10.1,,vandeja01,0.241
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vandeja01,
2024-25,25.0,LAL,NBA,PF,5.0,0.0,60.0,1.2,3.6,0.333,0.0,0.6,1.2,3.0,0.4,0.333,1.8,2.4,0.75,2.4,9.0,11.4,3.0,1.8,0.6,1.8,5.4,4.2,,vandeja01,0.0
2007-08,22.0,ATL,NBA,PF,7.0,7.0,237.0,5.3,13.4,0.398,0.5,2.7,4.9,10.6,0.457,0.415,5.6,6.7,0.841,1.1,5.8,6.8,3.0,1.8,3.0,3.9,3.9,16.7,,smithjo03,0.167
2008-09,23.0,ATL,NBA,PF,11.0,11.0,410.0,5.9,14.0,0.421,0.2,1.3,5.7,12.6,0.451,0.428,4.6,6.2,0.732,2.1,5.1,7.2,2.1,1.1,1.5,1.8,3.2,16.5,,smithjo03,0.133
2009-10,24.0,ATL,NBA,PF,11.0,11.0,392.0,5.7,11.8,0.481,0.2,0.6,5.5,11.3,0.488,0.488,2.7,4.0,0.659,3.4,5.7,9.1,2.7,1.2,1.7,1.6,2.8,14.2,,smithjo03,0.333
2010-11,25.0,ATL,NBA,PF,12.0,12.0,438.0,5.7,14.1,0.404,0.2,2.0,5.4,12.1,0.449,0.412,3.3,5.5,0.597,1.5,6.9,8.4,2.9,1.1,2.1,2.1,3.2,14.9,,smithjo03,0.125
2011-12,26.0,ATL,NBA,PF,5.0,5.0,196.0,6.2,16.2,0.386,0.0,0.7,6.2,15.4,0.405,0.386,2.9,3.9,0.762,1.8,10.7,12.5,4.4,0.6,0.9,2.8,2.6,15.4,,smithjo03,0.0
2012-13,27.0,ATL,NBA,PF,6.0,6.0,199.0,7.1,16.3,0.433,0.9,3.6,6.2,12.7,0.486,0.461,3.4,6.5,0.528,1.8,6.3,8.1,3.8,2.0,0.5,2.9,3.8,18.5,,smithjo03,0.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smithjo03,
2014-15,29.0,HOU,NBA,PF,17.0,8.0,396.0,7.7,17.6,0.438,2.5,6.5,5.3,11.2,0.472,0.508,2.9,6.7,0.432,2.4,6.4,8.7,4.2,0.8,1.5,3.5,3.7,20.8,,smithjo03,0.38
2015-16,30.0,HOU,NBA,PF,4.0,0.0,38.0,5.7,12.3,0.462,3.8,7.6,1.9,4.7,0.4,0.615,0.0,1.9,0.0,0.9,0.9,1.9,3.8,0.9,0.9,4.7,6.6,15.2,,smithjo03,0.5
1971-72,24.0,CHI,NBA,PG,4.0,,144.0,5.5,13.2,0.415,,,,,,,3.0,3.5,0.857,,,6.2,8.2,,,,3.7,14.0,,vanlino01,
1972-73,25.0,CHI,NBA,PG,7.0,,258.0,6.3,18.0,0.349,,,,,,,1.5,2.1,0.733,,,5.2,5.0,,,,4.5,14.1,,vanlino01,
1973-74,26.0,CHI,NBA,PG,11.0,,466.0,4.7,11.1,0.424,,,,,,,3.0,3.6,0.83,0.8,2.8,3.6,5.8,1.3,0.2,,3.2,12.4,,vanlino01,
1974-75,27.0,CHI,NBA,PG,13.0,,547.0,4.4,10.8,0.409,,,,,,,4.1,5.5,0.747,1.2,3.2,4.4,4.0,1.3,0.3,,3.4,12.9,,vanlino01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vanlino01,
1976-77,29.0,CHI,NBA,PG,3.0,,134.0,0.8,5.1,0.158,,,,,,,2.7,3.2,0.833,1.3,2.7,4.0,7.8,2.7,0.3,,3.8,4.3,,vanlino01,
2014-15,20.0,HOU,NBA,C,17.0,0.0,127.0,6.0,8.8,0.677,0.0,0.0,6.0,8.8,0.677,0.677,4.3,8.2,0.517,3.7,8.2,11.9,1.4,0.9,2.6,0.9,5.4,16.2,,capelca01,
2015-16,21.0,HOU,NBA,C,5.0,0.0,43.0,2.5,7.5,0.333,0.0,0.0,2.5,7.5,0.333,0.333,1.7,4.2,0.4,6.7,10.0,16.7,1.7,2.5,1.7,2.5,4.2,6.7,,capelca01,
2016-17,22.0,HOU,NBA,C,11.0,11.0,286.0,5.8,10.3,0.561,0.0,0.1,5.8,10.2,0.568,0.561,3.0,4.9,0.615,3.3,8.8,12.1,1.5,1.0,3.5,1.0,3.5,14.6,,capelca01,0.0
2017-18,23.0,HOU,NBA,C,17.0,17.0,520.0,6.6,10.0,0.66,0.0,0.0,6.6,10.0,0.66,0.66,1.8,3.8,0.473,4.2,9.4,13.6,1.5,1.0,2.5,1.0,2.6,15.0,,capelca01,
2018-19,24.0,HOU,NBA,C,11.0,11.0,331.0,5.0,8.9,0.561,0.0,0.0,5.0,8.9,0.561,0.561,1.6,3.8,0.429,4.5,7.8,12.3,1.7,0.3,1.3,1.7,2.8,11.6,,capelca01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,capelca01,
2020-21,26.0,ATL,NBA,C,18.0,18.0,569.0,5.2,8.6,0.603,0.0,0.0,5.2,8.6,0.603,0.603,1.1,2.5,0.436,3.9,8.9,12.7,1.1,0.8,1.2,1.1,2.9,11.5,,capelca01,
2021-22,27.0,ATL,NBA,C,2.0,2.0,40.0,1.8,5.4,0.333,0.0,0.0,1.8,5.4,0.333,0.333,0.0,0.0,,3.6,9.9,13.5,0.0,0.9,0.9,0.9,1.8,3.6,,capelca01,
2022-23,28.0,ATL,NBA,C,6.0,6.0,151.0,5.5,9.1,0.605,0.0,0.0,5.5,9.1,0.605,0.605,1.0,1.4,0.667,3.6,8.3,11.9,0.7,1.4,0.7,1.0,1.2,11.9,,capelca01,
1984-85,23.0,MIL,NBA,PF,8.0,8.0,311.0,10.0,17.2,0.577,0.0,0.1,10.0,17.1,0.581,0.577,5.6,6.7,0.828,2.4,5.7,8.1,2.3,1.4,0.8,3.0,3.8,25.5,,cummite01,0.0
1985-86,24.0,MIL,NBA,PF,14.0,14.0,510.0,9.2,17.9,0.514,0.0,0.0,9.2,17.9,0.514,0.514,3.0,4.4,0.694,2.3,7.4,9.7,3.0,1.4,1.1,2.8,3.7,21.4,,cummite01,
1986-87,25.0,MIL,NBA,PF,12.0,10.0,443.0,8.5,17.5,0.488,0.0,0.0,8.5,17.5,0.488,0.488,4.6,6.7,0.687,2.4,5.4,7.7,2.3,1.0,1.1,1.2,4.1,21.7,,cummite01,
1987-88,26.0,MIL,NBA,PF,5.0,5.0,193.0,9.3,16.6,0.562,0.0,0.0,9.3,16.6,0.562,0.562,5.4,8.2,0.659,2.2,5.0,7.3,2.4,1.7,0.6,2.2,3.0,24.1,,cummite01,
1988-89,27.0,MIL,NBA,SF,5.0,4.0,124.0,7.3,20.0,0.362,0.0,0.3,7.3,19.7,0.368,0.362,4.1,4.6,0.875,5.5,4.1,9.6,2.0,0.9,0.0,1.2,4.6,18.6,,cummite01,0.0
1989-90,28.0,SAS,NBA,PF,10.0,10.0,375.0,9.9,18.7,0.528,0.1,0.5,9.8,18.2,0.537,0.531,4.0,5.0,0.808,3.0,6.0,9.0,2.1,0.7,0.4,1.8,3.7,23.9,,cummite01,0.2
1990-91,29.0,SAS,NBA,PF,4.0,4.0,124.0,7.3,14.2,0.51,0.0,0.3,7.3,13.9,0.521,0.51,2.6,5.2,0.5,4.1,6.7,10.7,1.2,0.9,0.6,2.6,3.8,17.1,,cummite01,0.0
1991-92,30.0,SAS,NBA,PF,3.0,3.0,122.0,10.0,19.5,0.515,0.0,0.3,10.0,19.2,0.523,0.515,3.0,5.9,0.5,4.4,5.6,10.0,2.1,1.2,1.2,2.1,2.7,23.0,,cummite01,0.0
1992-93,31.0,SAS,NBA,PF,10.0,0.0,138.0,8.1,18.3,0.443,0.0,0.3,8.1,18.0,0.449,0.443,1.3,2.1,0.625,4.4,5.7,10.2,1.3,0.8,0.3,2.1,7.0,17.5,,cummite01,0.0
1993-94,32.0,SAS,NBA,PF,4.0,1.0,72.0,5.5,11.0,0.5,0.0,0.0,5.5,11.0,0.5,0.5,5.0,6.0,0.833,5.0,7.5,12.5,1.0,2.5,1.5,2.0,5.0,16.0,,cummite01,
1994-95,33.0,SAS,NBA,PF,15.0,2.0,135.0,4.8,12.8,0.375,0.0,0.3,4.8,12.5,0.383,0.375,5.9,8.0,0.733,3.2,5.1,8.3,1.1,1.3,0.3,1.9,6.7,15.5,,cummite01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cummite01,
1996-97,35.0,SEA,NBA,PF,12.0,6.0,292.0,5.5,11.3,0.489,0.0,0.0,5.5,11.3,0.489,0.489,2.0,3.0,0.667,3.5,5.4,8.9,1.7,1.4,0.7,1.7,4.8,13.1,,cummite01,
1997-98,36.0,NYK,NBA,PF,8.0,1.0,120.0,4.5,10.2,0.441,0.0,0.0,4.5,10.2,0.441,0.441,0.6,2.4,0.25,3.3,7.2,10.5,1.5,1.2,0.6,2.1,6.9,9.6,,cummite01,
2019-20,23.0,POR,NBA,PG,3.0,0.0,21.0,5.1,15.4,0.333,0.0,6.9,5.1,8.6,0.6,0.333,0.0,0.0,,1.7,3.4,5.1,3.4,1.7,0.0,0.0,1.7,10.3,,adamsja01,0.0
1985-86,22.0,DAL,NBA,SG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,keeliha01,
1989-90,21.0,LAL,NBA,C,9.0,1.0,175.0,6.6,9.1,0.727,0.2,0.4,6.4,8.6,0.738,0.739,3.5,3.9,0.895,3.3,6.6,9.9,2.1,1.6,3.1,2.7,5.6,16.9,,divacvl01,0.5
1990-91,22.0,LAL,NBA,C,19.0,19.0,609.0,5.7,10.2,0.564,0.1,0.4,5.7,9.8,0.578,0.567,3.4,4.2,0.803,2.9,4.6,7.5,1.2,1.6,2.4,2.4,3.8,14.9,,divacvl01,0.167
1991-92,23.0,LAL,NBA,C,4.0,4.0,143.0,3.8,10.8,0.349,0.0,0.5,3.8,10.3,0.366,0.349,2.3,2.5,0.9,1.5,4.0,5.5,3.8,1.3,0.8,4.5,4.3,9.8,,divacvl01,0.0
1992-93,24.0,LAL,NBA,C,5.0,5.0,167.0,8.0,16.0,0.5,0.9,1.9,7.1,14.0,0.508,0.527,2.6,4.7,0.545,3.7,6.5,10.1,6.0,1.3,2.6,2.4,4.7,19.4,,divacvl01,0.444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,divacvl01,
1994-95,26.0,LAL,NBA,C,10.0,10.0,388.0,5.3,11.3,0.467,0.2,0.8,5.1,10.5,0.487,0.475,3.7,5.8,0.645,3.2,4.7,7.9,2.9,0.7,1.2,2.6,4.1,14.5,,divacvl01,0.222
1995-96,27.0,LAL,NBA,C,4.0,4.0,115.0,4.7,11.0,0.429,0.3,1.6,4.4,9.4,0.467,0.443,1.6,2.5,0.625,3.4,5.9,9.4,2.5,0.0,1.6,2.5,3.1,11.3,,divacvl01,0.2
1996-97,28.0,CHH,NBA,C,3.0,3.0,116.0,6.5,14.3,0.457,0.0,0.9,6.5,13.3,0.488,0.457,3.7,4.7,0.8,4.0,4.0,8.1,3.1,0.9,1.9,1.9,3.4,16.8,,divacvl01,0.0
1997-98,29.0,CHH,NBA,C,9.0,9.0,345.0,4.4,9.1,0.483,0.0,0.1,4.4,9.0,0.488,0.483,2.1,3.4,0.606,2.6,7.6,10.2,3.2,0.7,1.5,2.3,3.5,10.9,,divacvl01,0.0
1998-99,30.0,SAC,NBA,C,5.0,5.0,198.0,4.5,10.2,0.446,0.2,0.9,4.4,9.3,0.471,0.455,5.5,6.5,0.833,1.6,7.5,9.1,4.2,1.5,0.7,3.5,3.1,14.7,,divacvl01,0.2
